amount,close,date,volume,high,low,open
4191876.25,20.87,2025-11-19,199887.0,21.36,20.76,20.95
8725873.68,19.73,2025-11-20,437326.0,20.52,19.5,20.51
13437184.51,20.7,2025-11-23,650710.0,20.91,20.07,20.08
12963104.96,21.9,2025-11-24,596748.0,22.1,20.7,20.7
14311532.85,22.23,2025-11-25,643963.0,22.66,21.78,21.9
11000761.18,21.51,2025-11-26,496780.0,22.66,21.51,22.23
7023698.67,21.18,2025-11-27,332345.0,21.49,20.9,21.42
7536061.94,21.31,2025-11-30,351342.0,21.84,21.01,21.45
4949775.69,20.81,2025-12-01,237195.0,21.21,20.71,21.19
1968897.99,20.75,2025-12-02,94876.0,21.02,20.62,20.81
4009670.66,20.4,2025-12-03,195646.0,20.89,20.32,20.8
1746014.61,20.59,2025-12-04,85719.0,20.63,20.13,20.4
9782401.65,21.63,2025-12-07,455069.0,21.95,20.74,20.74
22735886.57,23.79,2025-12-08,972970.0,23.79,21.8,21.8
23765156.09,24.12,2025-12-09,999534.0,24.18,23.28,24.0
12408846.38,22.8,2025-12-10,535828.0,24.11,22.8,24.1
9939104.42,23.05,2025-12-11,436820.0,23.19,22.05,22.91
7909378.62,22.16,2025-12-14,353240.0,23.04,22.07,22.69
4656714.93,21.53,2025-12-15,215726.0,22.27,21.19,22.24
8347848.4,22.01,2025-12-16,380735.0,22.2,21.47,21.7
6821508.8,21.4,2025-12-17,314998.0,22.15,21.3,21.75
5498115.37,21.47,2025-12-18,255525.0,21.78,21.35,21.5
8524725.42,22.26,2025-12-21,386795.0,22.42,21.62,21.71
11535667.46,22.8,2025-12-22,510166.0,23.15,22.11,22.26
11527819.38,23.26,2025-12-23,499023.0,23.52,22.66,22.92
9414278.23,22.7,2025-12-24,412516.0,23.3,22.66,23.26
6825839.94,22.34,2025-12-25,303323.0,22.87,22.27,22.83
6468927.81,22.33,2025-12-28,288164.0,22.77,22.22,22.32
7932078.93,22.98,2025-12-29,346420.0,23.33,21.95,22.25
7470469.97,22.43,2025-12-30,330689.0,23.1,22.31,23.01
11230461.0,23.41,2026-01-04,484803.0,23.8,22.42,22.43
17246478.17,24.41,2026-01-05,709327.0,24.71,23.58,23.58
27494445.85,26.85,2026-01-06,1062942.0,26.85,24.33,24.78
32362477.31,27.55,2026-01-07,1169359.0,28.55,26.7,26.85
27518742.33,29.52,2026-01-08,948471.0,30.0,27.55,27.55
37095089.25,29.91,2026-01-11,1227517.0,30.96,29.56,30.09
19753982.68,30.28,2026-01-12,657783.0,31.01,29.0,29.5
26808916.99,32.12,2026-01-13,863649.0,33.18,28.94,29.95
21460997.94,29.95,2026-01-14,707462.0,31.31,29.72,30.89
17327582.96,29.15,2026-01-15,584802.0,30.74,28.9,30.0
18309226.03,29.15,2026-01-18,638784.0,29.5,27.88,29.5
11435299.56,28.26,2026-01-19,402722.0,29.47,27.83,28.9
6842299.34,28.65,2026-01-20,240108.0,28.83,28.0,28.1
8487483.8,28.68,2026-01-21,298054.0,28.85,28.15,28.6
8359233.09,28.69,2026-01-22,293529.0,28.81,28.03,28.8
24764643.78,28.72,2026-01-25,837875.0,31.34,28.4,29.53
10102209.69,29.1,2026-01-26,351482.0,29.38,28.07,28.62
23837855.03,27.67,2026-01-27,837658.0,30.45,26.96,29.87
12793916.37,27.25,2026-01-28,463080.0,28.36,27.19,27.62
8857762.01,27.24,2026-01-29,326018.0,27.66,26.57,26.99
9800989.49,26.46,2026-02-01,365399.0,27.24,26.26,26.26
17373505.5,29.11,2026-02-02,622359.0,29.11,26.41,26.65
17762731.68,29.46,2026-02-03,605827.0,29.77,28.83,29.5
12085572.88,28.82,2026-02-04,420999.0,29.43,28.11,29.4
9634165.01,28.9,2026-02-05,333718.0,29.33,28.1,28.59
20370453.33,31.33,2026-02-08,658821.0,31.61,30.05,30.05
21315467.44,33.06,2026-02-09,651289.0,33.7,31.82,31.95
18596709.0,33.25,2026-02-10,559367.0,34.16,32.6,33.36
21773629.1,36.58,2026-02-11,618402.0,36.58,33.97,33.97
42854424.28,37.8,2026-02-12,1151798.0,38.3,36.06,36.21
