amount,close,date,volume,high,low,open
7696653.01,16.42,2025-11-19,464056.0,16.97,16.4,16.9
11350850.25,16.11,2025-11-20,690108.0,16.97,16.1,16.18
13110088.58,16.81,2025-11-23,783205.0,17.04,16.24,16.43
12887990.92,16.89,2025-11-24,752846.0,17.47,16.79,16.92
12987628.67,16.26,2025-11-25,787352.0,17.41,16.15,17.2
10904074.09,15.72,2025-11-26,684629.0,16.58,15.66,16.49
16814605.84,17.29,2025-11-27,1012550.0,17.29,15.65,15.65
3656328.72,19.02,2025-11-30,192236.0,19.02,19.02,19.02
41149693.82,18.2,2025-12-01,2188581.0,19.96,18.13,19.8
14807792.74,17.33,2025-12-02,848065.0,18.28,16.96,18.2
22336539.53,17.73,2025-12-03,1246943.0,18.41,17.31,17.33
9856497.26,17.58,2025-12-04,559717.0,17.94,17.24,17.66
19265101.94,16.95,2025-12-07,1126126.0,17.57,16.84,17.57
16263933.04,17.25,2025-12-08,931985.0,18.13,17.1,17.28
24515502.15,17.86,2025-12-09,1371496.0,18.4,16.84,17.0
22739465.53,17.17,2025-12-10,1267812.0,18.63,17.17,18.05
16600764.08,18.02,2025-12-11,942746.0,18.25,16.86,16.86
13860388.7,17.52,2025-12-14,780190.0,18.28,17.37,17.84
11547532.89,15.86,2025-12-15,707100.0,17.33,15.78,17.25
10145345.13,16.44,2025-12-16,633760.0,16.44,15.5,15.88
10445650.22,16.73,2025-12-17,626445.0,16.95,16.16,16.19
10132514.35,16.33,2025-12-18,627791.0,16.6,15.85,16.6
12316773.07,15.35,2025-12-21,798017.0,15.88,15.3,15.88
6318837.34,15.14,2025-12-22,418062.0,15.26,15.0,15.25
5191159.84,15.35,2025-12-23,339424.0,15.37,15.08,15.09
5130465.43,15.34,2025-12-24,337100.0,15.34,15.08,15.18
6668572.89,15.47,2025-12-25,432991.0,15.63,15.23,15.34
7202404.55,15.55,2025-12-28,459975.0,15.86,15.45,15.55
4832528.55,15.68,2025-12-29,308802.0,15.81,15.42,15.45
6707997.1,15.72,2025-12-30,429103.0,15.9,15.36,15.68
6610508.22,15.4,2026-01-04,429135.0,15.57,15.3,15.56
8058611.22,15.65,2026-01-05,517428.0,15.76,15.32,15.33
8171941.65,15.8,2026-01-06,520719.0,15.83,15.54,15.61
6579254.81,15.96,2026-01-07,412591.0,16.05,15.73,15.78
9657118.16,16.37,2026-01-08,597408.0,16.38,15.84,15.94
12383417.54,16.87,2026-01-11,744133.0,16.88,16.34,16.51
10864667.14,16.71,2026-01-12,645466.0,17.17,16.47,16.91
9186936.71,16.63,2026-01-13,550091.0,16.97,16.37,16.57
6322517.02,16.41,2026-01-14,386915.0,16.67,16.11,16.44
4706173.86,15.99,2026-01-15,292853.0,16.42,15.84,16.37
4263349.68,16.36,2026-01-18,261907.0,16.47,15.86,15.95
3891006.17,16.2,2026-01-19,239848.0,16.52,16.05,16.48
4059150.76,16.47,2026-01-20,248035.0,16.52,16.07,16.07
6405368.12,16.69,2026-01-21,384110.0,16.84,16.44,16.47
8118766.67,16.99,2026-01-22,476897.0,17.35,16.73,16.77
7063430.84,17.14,2026-01-25,410960.0,17.5,16.96,17.02
5946682.56,17.18,2026-01-26,350213.0,17.23,16.63,17.02
6200189.88,16.92,2026-01-27,361577.0,17.47,16.89,17.01
8554839.88,17.21,2026-01-28,499883.0,17.3,16.52,16.7
14835272.16,17.79,2026-01-29,840274.0,18.0,17.08,17.27
20922968.0,17.77,2026-02-01,1144846.0,18.78,17.75,18.0
13084620.32,17.77,2026-02-02,734087.0,18.28,17.53,17.98
9716275.4,17.31,2026-02-03,560319.0,17.91,17.12,17.55
13794231.1,17.53,2026-02-04,780379.0,17.97,17.08,17.08
18455041.87,18.39,2026-02-05,1025561.0,18.71,16.88,17.58
17338127.2,18.85,2026-02-08,922919.0,19.17,18.3,18.7
19131485.28,20.74,2026-02-09,969135.0,20.74,18.71,19.05
29692958.51,18.76,2026-02-10,1533318.0,20.74,18.67,20.74
17369867.62,17.61,2026-02-11,985082.0,18.25,17.27,18.02
19639333.4,18.55,2026-02-12,1081787.0,18.81,17.48,17.5
