amount,close,date,volume,high,low,open
4173958.5,5.55,2025-11-19,749492.0,5.61,5.54,5.55
8685520.05,5.43,2025-11-20,1589174.0,5.53,5.42,5.52
4058930.24,5.44,2025-11-23,746802.0,5.46,5.41,5.44
2816453.82,5.45,2025-11-24,516553.0,5.47,5.43,5.44
2724426.74,5.44,2025-11-25,499862.0,5.48,5.43,5.46
2541329.08,5.42,2025-11-26,468230.0,5.45,5.41,5.43
2524416.64,5.43,2025-11-27,466180.0,5.44,5.38,5.41
3306913.73,5.48,2025-11-30,605167.0,5.48,5.44,5.45
2383577.04,5.48,2025-12-01,435446.0,5.49,5.45,5.46
1032176.25,5.48,2025-12-02,188836.0,5.5,5.45,5.47
3012723.9,5.5,2025-12-03,547829.0,5.52,5.47,5.49
1097679.29,5.52,2025-12-04,199642.0,5.53,5.46,5.49
3704178.82,5.48,2025-12-07,673647.0,5.54,5.47,5.53
5233957.46,5.41,2025-12-08,966963.0,5.47,5.4,5.47
3470966.67,5.44,2025-12-09,641108.0,5.46,5.37,5.4
3423626.43,5.41,2025-12-10,629359.0,5.46,5.41,5.45
3220906.32,5.43,2025-12-11,594726.0,5.43,5.39,5.43
2911904.65,5.41,2025-12-14,536360.0,5.45,5.4,5.41
1756025.62,5.39,2025-12-15,325754.0,5.43,5.37,5.42
3947961.87,5.44,2025-12-16,732295.0,5.44,5.35,5.4
2843921.76,5.45,2025-12-17,523032.0,5.46,5.41,5.42
3213143.32,5.46,2025-12-18,588340.0,5.48,5.44,5.45
2775873.93,5.46,2025-12-21,508321.0,5.47,5.44,5.47
3420471.92,5.4,2025-12-22,632140.0,5.43,5.39,5.4
3265340.77,5.42,2025-12-23,601585.0,5.45,5.4,5.41
2654111.45,5.41,2025-12-24,491099.0,5.43,5.39,5.42
2948776.85,5.43,2025-12-25,544185.0,5.44,5.39,5.4
6562564.75,5.48,2025-12-28,1198489.0,5.51,5.42,5.43
3761926.39,5.4,2025-12-29,695049.0,5.46,5.39,5.46
2694760.08,5.41,2025-12-30,498374.0,5.43,5.39,5.4
3118359.02,5.41,2026-01-04,576912.0,5.42,5.38,5.41
6254675.02,5.49,2026-01-05,1143969.0,5.5,5.4,5.41
8181444.23,5.56,2026-01-06,1470015.0,5.63,5.51,5.51
5874088.4,5.58,2026-01-07,1053423.0,5.61,5.51,5.54
5231033.98,5.58,2026-01-08,939851.0,5.59,5.54,5.57
5426115.71,5.58,2026-01-11,973081.0,5.6,5.56,5.58
5464535.62,5.58,2026-01-12,978285.0,5.63,5.54,5.58
10071705.15,5.48,2026-01-13,1816952.0,5.63,5.46,5.62
4376060.05,5.45,2026-01-14,800178.0,5.49,5.44,5.48
15446412.56,5.35,2026-01-15,2833556.0,5.64,5.33,5.46
5804631.29,5.39,2026-01-18,1081343.0,5.4,5.3,5.34
10216707.66,5.54,2026-01-19,1869617.0,5.54,5.37,5.37
5782675.95,5.48,2026-01-20,1052468.0,5.55,5.45,5.53
13250365.08,5.41,2026-01-21,2442519.0,5.54,5.37,5.48
16900560.89,5.31,2026-01-22,3154114.0,5.44,5.3,5.42
55315830.23,5.8,2026-01-25,9925355.0,5.84,5.34,5.34
26201628.61,5.54,2026-01-26,4671308.0,5.72,5.53,5.68
56430699.86,5.8,2026-01-27,9671019.0,6.07,5.6,5.61
52246854.13,5.89,2026-01-28,8891580.0,6.11,5.7,5.96
31613664.53,5.7,2026-01-29,5446352.0,6.04,5.67,5.8
31551264.92,5.37,2026-02-01,5741959.0,5.64,5.36,5.6
16992760.55,5.51,2026-02-02,3096683.0,5.53,5.42,5.47
22644434.33,5.7,2026-02-03,3992729.0,5.72,5.58,5.58
16417341.09,5.57,2026-02-04,2926284.0,5.71,5.56,5.65
12227580.86,5.51,2026-02-05,2215764.0,5.55,5.47,5.5
12141414.96,5.52,2026-02-08,2191582.0,5.62,5.5,5.57
10941114.9,5.46,2026-02-09,2002283.0,5.52,5.44,5.52
7783650.08,5.49,2026-02-10,1418256.0,5.52,5.45,5.47
14451589.03,5.63,2026-02-11,2578118.0,5.68,5.51,5.52
14407494.01,5.5,2026-02-12,2610651.0,5.57,5.48,5.56
