amount,close,date,volume,high,low,open
2116860.7,16.21,2025-11-19,131439.0,16.46,15.72,15.9
3279931.08,15.96,2025-11-20,203630.0,16.47,15.59,15.83
2731704.87,16.02,2025-11-23,171111.0,16.36,15.62,16.0
3678180.66,16.73,2025-11-24,219504.0,17.14,16.05,16.05
2465508.11,16.53,2025-11-25,148223.0,16.85,16.44,16.73
2072111.1,16.62,2025-11-26,123842.0,17.08,16.43,16.54
2477417.13,17.01,2025-11-27,147145.0,17.05,16.49,16.56
2582657.22,17.19,2025-11-30,150895.0,17.34,16.78,16.95
1895081.75,16.99,2025-12-01,111249.0,17.2,16.94,17.04
1730437.77,16.54,2025-12-02,103799.0,17.07,16.44,16.93
1412677.69,16.17,2025-12-03,87112.0,16.56,16.06,16.48
1996309.33,16.73,2025-12-04,120545.0,16.95,15.93,16.22
2811442.52,17.26,2025-12-07,164486.0,17.31,16.59,16.69
4388066.12,17.66,2025-12-08,249990.0,17.85,17.1,17.11
3022633.59,17.67,2025-12-09,171710.0,17.81,17.43,17.5
3595195.84,17.61,2025-12-10,202244.0,18.03,17.43,17.65
3008424.35,17.45,2025-12-11,171552.0,17.81,17.26,17.58
2232142.69,17.55,2025-12-14,126990.0,17.78,17.31,17.39
1639503.93,17.33,2025-12-15,94438.0,17.6,17.2,17.41
3039296.29,17.7,2025-12-16,176206.0,17.72,16.78,17.26
2245983.47,17.14,2025-12-17,130099.0,17.48,17.13,17.47
2717996.1,16.66,2025-12-18,161402.0,17.37,16.63,17.24
7516275.23,18.11,2025-12-21,420090.0,18.5,16.69,16.69
4391040.8,17.89,2025-12-22,245231.0,18.1,17.74,18.1
4228453.29,18.22,2025-12-23,233383.0,18.35,17.79,17.89
4323444.13,18.37,2025-12-24,237198.0,18.4,17.98,18.21
6776331.57,18.79,2025-12-25,363706.0,19.0,18.23,18.23
4750476.4,18.47,2025-12-28,258129.0,18.65,18.18,18.55
2132359.19,18.27,2025-12-29,116310.0,18.48,18.19,18.37
3656306.09,18.38,2025-12-30,196120.0,19.04,18.31,18.31
4003277.9,18.69,2026-01-04,217235.0,18.69,18.12,18.56
3001652.4,18.49,2026-01-05,162728.0,18.66,18.27,18.56
3536394.6,18.69,2026-01-06,189725.0,18.84,18.42,18.49
2984175.99,18.63,2026-01-07,160707.0,18.9,18.26,18.46
4162826.1,18.8,2026-01-08,221883.0,19.08,18.34,18.6
5207075.81,19.59,2026-01-11,269415.0,19.7,18.88,18.88
4421044.12,18.38,2026-01-12,236501.0,19.68,18.25,19.6
3226483.03,18.65,2026-01-13,173276.0,18.99,18.3,18.47
2426269.48,18.7,2026-01-14,131982.0,18.74,18.14,18.53
4582117.29,19.69,2026-01-15,236246.0,19.8,18.95,18.96
2432555.99,19.38,2026-01-18,125464.0,19.84,19.22,19.84
3022252.4,18.54,2026-01-19,161288.0,19.34,18.31,19.25
3153189.44,19.39,2026-01-20,164486.0,19.41,18.38,18.42
5495792.6,20.01,2026-01-21,277618.0,20.1,19.36,19.48
3147713.08,19.88,2026-01-22,158758.0,20.16,19.7,20.0
2380654.89,19.9,2026-01-25,120849.0,19.92,19.45,19.8
2358697.45,19.7,2026-01-26,122142.0,19.7,18.79,19.65
2290357.17,19.33,2026-01-27,118523.0,19.75,19.1,19.7
2841524.15,18.4,2026-01-28,151811.0,19.26,18.38,19.25
3917722.34,18.94,2026-01-29,207640.0,19.33,18.25,18.81
3843577.44,19.21,2026-02-01,197414.0,19.86,18.76,18.76
4669236.12,20.27,2026-02-02,232234.0,20.53,19.41,19.41
3174152.81,20.2,2026-02-03,157721.0,20.43,19.71,20.0
2500430.07,19.7,2026-02-04,125440.0,20.49,19.63,19.9
3195261.27,19.92,2026-02-05,160071.0,20.45,19.32,19.48
4558943.4,20.71,2026-02-08,223296.0,20.98,19.94,20.2
3586861.24,20.64,2026-02-09,172740.0,21.09,20.41,20.42
4454416.75,21.14,2026-02-10,210395.0,21.8,20.53,20.57
5092265.11,21.75,2026-02-11,238536.0,21.75,20.8,21.13
8426432.07,22.51,2026-02-12,378279.0,23.0,21.22,21.3
