amount,close,date,volume,high,low,open
1393405.01,13.17,2025-11-19,105294.0,13.41,13.15,13.38
2131709.77,12.7,2025-11-20,165553.0,13.22,12.66,13.05
2397991.47,13.16,2025-11-23,184675.0,13.24,12.67,12.7
5191075.49,13.63,2025-11-24,383056.0,13.74,13.15,13.22
3205763.97,13.42,2025-11-25,236663.0,13.71,13.38,13.71
1897806.1,13.22,2025-11-26,142305.0,13.49,13.2,13.35
1807459.04,13.18,2025-11-27,137637.0,13.3,13.04,13.2
1406226.16,13.22,2025-11-30,106696.0,13.24,13.08,13.11
1517998.44,13.02,2025-12-01,116215.0,13.23,13.0,13.22
1241459.89,13.02,2025-12-02,95378.0,13.22,12.92,13.03
1171533.87,13.06,2025-12-03,90173.0,13.12,12.9,13.07
799050.28,13.1,2025-12-04,61325.0,13.1,12.95,13.04
1198008.44,13.11,2025-12-07,91152.0,13.18,13.09,13.09
1532951.54,12.98,2025-12-08,117335.0,13.23,12.92,13.12
1070998.1,12.97,2025-12-09,82726.0,13.04,12.85,12.92
1340307.81,12.88,2025-12-10,103835.0,13.03,12.87,12.97
807236.05,12.88,2025-12-11,62648.0,12.94,12.84,12.94
1331906.45,12.69,2025-12-14,104300.0,12.9,12.68,12.81
905459.92,12.35,2025-12-15,72619.0,12.71,12.32,12.68
1110979.62,12.48,2025-12-16,89900.0,12.52,12.23,12.3
987735.1,12.44,2025-12-17,78936.0,12.63,12.36,12.36
923015.99,12.53,2025-12-18,73709.0,12.59,12.42,12.45
1095926.2,12.57,2025-12-21,87127.0,12.67,12.52,12.6
1068756.55,12.49,2025-12-22,85451.0,12.62,12.43,12.6
2124601.28,12.79,2025-12-23,166724.0,12.82,12.61,12.62
1234280.43,12.82,2025-12-24,96251.0,12.88,12.73,12.8
1406390.04,12.73,2025-12-25,110324.0,12.83,12.66,12.82
995715.94,12.67,2025-12-28,78453.0,12.74,12.63,12.72
1137709.45,12.77,2025-12-29,88918.0,12.87,12.65,12.69
1300353.68,12.86,2025-12-30,101233.0,12.94,12.73,12.83
2617587.08,13.19,2026-01-04,199971.0,13.2,12.87,12.9
2292971.94,13.23,2026-01-05,173691.0,13.27,13.1,13.19
1931030.37,13.19,2026-01-06,146022.0,13.37,13.13,13.17
2318725.3,13.32,2026-01-07,174205.0,13.45,13.13,13.21
6702533.05,13.94,2026-01-08,487281.0,13.95,13.28,13.3
8377784.33,15.33,2026-01-11,548086.0,15.33,14.78,14.78
28561645.83,16.17,2026-01-12,1719352.0,16.86,16.12,16.86
25379718.45,17.39,2026-01-13,1478721.0,17.79,15.95,15.97
16791259.86,16.73,2026-01-14,1009730.0,17.06,16.24,16.6
10289767.17,15.41,2026-01-15,652745.0,16.58,15.26,16.23
5443894.3,14.96,2026-01-18,361812.0,15.35,14.83,15.35
8075884.45,15.18,2026-01-19,536258.0,15.85,14.68,15.65
4915509.51,14.92,2026-01-20,324787.0,15.59,14.8,14.8
4446152.78,15.04,2026-01-21,295446.0,15.25,14.8,14.92
5782062.11,15.4,2026-01-22,374888.0,15.73,15.13,15.13
10097099.9,15.92,2026-01-25,640164.0,16.48,15.25,16.19
6277694.03,15.47,2026-01-26,405345.0,16.13,15.13,15.75
5921060.95,15.09,2026-01-27,384764.0,15.68,15.09,15.44
14189232.28,15.91,2026-01-28,879545.0,16.6,14.72,14.81
8795504.05,15.47,2026-01-29,565872.0,15.99,15.3,15.65
5972393.9,15.16,2026-02-01,386064.0,15.78,15.11,15.57
9430681.4,16.1,2026-02-02,590763.0,16.25,15.35,15.36
9578608.46,15.15,2026-02-03,623994.0,16.16,15.02,15.94
7298902.35,15.11,2026-02-04,481095.0,15.41,14.82,14.85
5104349.52,14.74,2026-02-05,346959.0,15.21,14.31,14.87
4805500.16,15.17,2026-02-08,317634.0,15.29,14.88,15.11
14387980.51,16.18,2026-02-09,899191.0,16.54,15.2,15.21
7944040.33,15.85,2026-02-10,498913.0,16.18,15.76,16.0
8679482.2,16.08,2026-02-11,542383.0,16.15,15.72,16.02
8277816.53,15.66,2026-02-12,520419.0,16.35,15.62,15.87
