amount,close,date,volume,high,low,open
3004105.2,32.98,2025-11-19,89541.0,35.2,32.71,33.81
6748968.66,33.93,2025-11-20,195170.0,38.01,32.69,32.8
6838795.42,35.39,2025-11-23,200820.0,36.31,31.93,32.13
8000485.02,37.1,2025-11-24,211035.0,40.0,35.99,36.6
5174677.01,35.75,2025-11-25,141945.0,37.73,35.45,37.01
3806074.89,33.85,2025-11-26,108877.0,36.68,33.83,35.46
4200802.43,35.27,2025-11-27,119303.0,36.38,33.44,34.33
4373951.67,32.52,2025-11-30,131675.0,35.03,32.2,35.03
2752588.22,32.52,2025-12-01,85607.0,32.78,31.4,32.23
2525317.24,31.27,2025-12-02,80778.0,32.58,30.74,32.25
1553259.07,30.19,2025-12-03,50821.0,31.36,30.15,31.36
1532128.51,29.9,2025-12-04,51296.0,30.26,29.48,30.19
1529993.37,30.33,2025-12-07,50543.0,30.71,29.68,29.9
1637790.26,29.57,2025-12-08,54735.0,30.49,29.56,30.4
2537928.35,30.58,2025-12-09,83622.0,31.08,29.7,29.84
1679094.88,29.38,2025-12-10,56742.0,30.33,29.1,30.28
1245925.3,28.62,2025-12-11,43193.0,29.49,28.5,29.41
2628828.02,29.96,2025-12-14,89276.0,30.47,27.93,28.32
1036488.39,29.36,2025-12-15,35163.0,30.14,29.0,29.8
951001.93,29.12,2025-12-16,32742.0,29.53,28.62,29.53
1429929.6,29.08,2025-12-17,48150.0,30.36,28.99,29.3
3025427.28,30.86,2025-12-18,99708.0,31.85,28.4,29.13
2522663.79,30.57,2025-12-21,83756.0,30.96,29.44,30.62
1332723.74,29.97,2025-12-22,44556.0,30.56,29.63,30.56
1350198.17,30.09,2025-12-23,45162.0,30.15,29.49,29.8
1008593.67,29.94,2025-12-24,33940.0,30.2,29.4,30.2
1039334.13,29.37,2025-12-25,35091.0,30.06,29.35,29.93
1718349.36,30.08,2025-12-28,56929.0,30.7,29.37,29.7
1085750.63,30.01,2025-12-29,36160.0,30.79,29.67,30.11
3127149.74,31.08,2025-12-30,100527.0,31.79,30.01,30.2
2138998.79,31.0,2026-01-04,68700.0,31.53,30.65,30.75
2711976.18,32.38,2026-01-05,84578.0,33.03,30.7,30.79
2009546.99,31.31,2026-01-06,63876.0,32.35,30.83,31.73
3557916.71,33.63,2026-01-07,108175.0,34.97,30.81,31.01
6968216.46,39.76,2026-01-08,188023.0,40.36,33.2,33.7
9273806.16,47.71,2026-01-11,206149.0,47.71,40.96,41.51
8057767.27,44.55,2026-01-12,174973.0,50.1,44.35,50.1
6686293.82,48.4,2026-01-13,139788.0,51.4,42.86,43.3
6685559.95,42.52,2026-01-14,152840.0,47.2,41.47,46.51
4110391.33,38.52,2026-01-15,104155.0,42.98,37.96,42.52
2562197.94,37.24,2026-01-18,68269.0,38.8,36.73,38.1
2711245.59,36.52,2026-01-19,73141.0,38.15,36.13,37.33
1925002.08,36.84,2026-01-20,52277.0,37.58,35.85,35.92
4682734.69,38.65,2026-01-21,120237.0,40.77,36.76,37.03
3827318.28,40.55,2026-01-22,96761.0,40.8,37.82,38.49
4286332.26,41.67,2026-01-25,103715.0,43.25,39.58,40.58
2189554.57,40.16,2026-01-26,53969.0,42.0,39.7,41.67
3041332.85,40.3,2026-01-27,73652.0,42.5,40.0,40.16
4497724.01,42.13,2026-01-28,102968.0,46.56,41.03,41.03
2998155.33,40.8,2026-01-29,73168.0,41.88,40.08,41.85
1897128.39,39.07,2026-02-01,47068.0,41.95,39.07,41.02
2032796.93,39.0,2026-02-02,51958.0,40.1,38.45,39.85
3259252.68,36.29,2026-02-03,87923.0,39.18,36.29,39.18
2316513.87,36.58,2026-02-04,62957.0,37.42,35.96,36.0
2426820.56,35.18,2026-02-05,68393.0,36.7,34.69,36.69
905160.96,42.24,2026-02-08,21429.0,42.24,42.24,42.24
876784.93,50.69,2026-02-09,17297.0,50.69,50.69,50.69
17068793.37,50.11,2026-02-10,317854.0,59.97,47.22,57.79
12776002.15,43.0,2026-02-11,295875.0,46.89,41.34,46.89
9397922.14,39.62,2026-02-12,226733.0,43.58,39.54,43.14
