amount,close,date,volume,high,low,open
13930927.61,6.22,2025-11-19,2179292.0,6.7,6.2,6.62
9705286.52,6.08,2025-11-20,1578481.0,6.38,6.01,6.08
12231121.53,6.43,2025-11-23,1932484.0,6.63,6.04,6.2
22099822.69,7.07,2025-11-24,3180124.0,7.07,6.42,6.42
18458475.58,6.87,2025-11-25,2651407.0,7.17,6.82,7.09
9323707.71,6.6,2025-11-26,1388708.0,6.87,6.59,6.81
15033871.91,6.87,2025-11-27,2201433.0,7.0,6.63,6.63
9434740.89,6.69,2025-11-30,1408694.0,6.81,6.62,6.77
8052562.43,6.48,2025-12-01,1244787.0,6.65,6.39,6.65
6352817.83,6.21,2025-12-02,1012789.0,6.55,6.17,6.52
4687163.65,6.17,2025-12-03,762115.0,6.21,6.08,6.12
3744142.22,6.15,2025-12-04,617932.0,6.16,5.93,6.16
4467332.82,6.2,2025-12-07,722874.0,6.22,6.15,6.19
7289415.01,6.27,2025-12-08,1163357.0,6.38,6.11,6.14
4910470.34,6.12,2025-12-09,797499.0,6.27,6.09,6.18
6952462.52,5.74,2025-12-10,1183318.0,6.12,5.74,6.1
2703686.02,5.71,2025-12-11,470436.0,5.8,5.7,5.7
3375701.01,5.74,2025-12-14,591043.0,5.81,5.59,5.65
1905558.09,5.51,2025-12-15,342050.0,5.7,5.5,5.7
4549529.83,5.81,2025-12-16,801611.0,5.82,5.5,5.5
2931838.58,5.72,2025-12-17,508352.0,5.84,5.72,5.74
4260434.98,5.8,2025-12-18,743222.0,5.83,5.59,5.72
2282785.18,5.81,2025-12-21,393163.0,5.84,5.75,5.81
2197418.63,5.77,2025-12-22,381776.0,5.8,5.71,5.77
2445582.88,5.82,2025-12-23,422670.0,5.85,5.72,5.77
2812657.08,5.86,2025-12-24,481588.0,5.86,5.78,5.83
2985471.55,5.77,2025-12-25,514766.0,5.86,5.73,5.84
2706580.45,5.68,2025-12-28,473385.0,5.79,5.67,5.78
3586904.1,5.76,2025-12-29,621289.0,5.85,5.68,5.68
7990297.4,6.07,2025-12-30,1330650.0,6.18,5.73,5.73
16475837.79,6.68,2026-01-04,2513027.0,6.68,6.15,6.26
24658859.69,7.01,2026-01-05,3503730.0,7.26,6.7,6.7
16057842.95,6.88,2026-01-06,2314722.0,7.1,6.85,6.87
17191436.29,7.11,2026-01-07,2430175.0,7.32,6.76,6.85
22732697.86,7.82,2026-01-08,3038120.0,7.82,7.06,7.1
21480051.69,8.6,2026-01-11,2546121.0,8.6,8.0,8.08
37457587.31,8.48,2026-01-12,4239628.0,9.45,7.75,9.3
31289583.14,9.33,2026-01-13,3453317.0,9.33,8.37,8.37
15543612.11,8.4,2026-01-14,1825535.0,9.0,8.4,9.0
13774956.4,7.56,2026-01-15,1780893.0,8.0,7.56,7.56
10199310.51,7.41,2026-01-18,1371955.0,7.56,7.21,7.21
12526114.7,7.45,2026-01-19,1668912.0,7.67,7.36,7.57
8561188.6,7.28,2026-01-20,1160621.0,7.57,7.26,7.35
11287050.98,7.49,2026-01-21,1519795.0,7.59,7.19,7.26
12840354.19,7.82,2026-01-22,1664448.0,7.84,7.48,7.55
8691558.15,7.51,2026-01-25,1147042.0,7.97,7.37,7.83
10312615.98,7.62,2026-01-26,1342943.0,7.97,7.36,7.64
15770277.45,7.76,2026-01-27,2014681.0,8.13,7.44,7.49
18993652.2,8.25,2026-01-28,2336457.0,8.45,7.26,7.51
16030756.97,7.61,2026-01-29,2065654.0,8.01,7.58,8.01
14410736.91,7.82,2026-02-01,1840159.0,8.18,7.4,7.5
12633726.07,8.04,2026-02-02,1583395.0,8.14,7.82,7.9
10856169.27,7.59,2026-02-03,1432656.0,7.99,7.42,7.9
16042497.52,7.83,2026-02-04,2049150.0,8.05,7.41,7.41
10135416.75,7.49,2026-02-05,1355457.0,7.74,7.27,7.61
18914377.63,8.03,2026-02-08,2385910.0,8.15,7.55,7.65
18855700.74,8.27,2026-02-09,2296629.0,8.4,7.99,8.03
11369514.24,7.89,2026-02-10,1423478.0,8.24,7.86,8.12
9071498.78,7.95,2026-02-11,1153210.0,8.02,7.71,7.88
8743797.07,7.63,2026-02-12,1127902.0,7.97,7.59,7.84
