amount,close,date,volume,high,low,open
15453860.52,108.69,2025-11-19,142199.0,109.27,107.61,107.61
16339964.6,108.48,2025-11-20,150220.0,109.37,108.1,108.48
14668610.55,108.72,2025-11-23,135414.0,109.2,107.51,108.48
10243020.46,108.66,2025-11-24,94647.0,108.83,107.7,108.65
10554077.92,108.97,2025-11-25,96875.0,109.6,108.33,108.6
7991640.71,108.25,2025-11-26,73878.0,108.78,107.82,108.58
8591646.82,107.7,2025-11-27,79617.0,108.39,107.61,108.04
18825810.36,107.05,2025-11-30,176234.0,107.24,106.52,106.7
11241839.31,107.35,2025-12-01,104787.0,107.6,106.84,106.87
4369800.64,106.64,2025-12-02,40795.0,107.65,106.64,107.35
11480599.18,106.11,2025-12-03,108073.0,106.94,105.92,106.68
5461819.36,105.47,2025-12-04,51741.0,106.32,105.05,106.2
20377667.82,104.51,2025-12-07,194377.0,105.6,104.42,105.47
10670262.71,104.92,2025-12-08,101809.0,105.0,104.45,104.49
7022246.7,104.7,2025-12-09,67078.0,104.99,104.46,104.77
8746564.26,104.31,2025-12-10,83740.0,104.85,104.3,104.7
14207660.8,104.36,2025-12-11,136461.0,104.48,103.92,104.31
20207911.95,102.81,2025-12-14,195474.0,104.44,102.8,104.4
7900304.44,102.99,2025-12-15,76951.0,103.2,102.21,102.8
12222994.51,102.31,2025-12-16,119596.0,102.9,101.81,102.9
9994847.95,101.9,2025-12-17,97917.0,102.54,101.81,102.2
9008874.36,102.16,2025-12-18,88205.0,102.43,101.88,102.01
20856173.65,101.16,2025-12-21,205924.0,102.25,100.86,102.01
12894091.03,100.99,2025-12-22,127709.0,101.28,100.82,101.0
16590020.7,101.52,2025-12-23,164372.0,101.94,100.1,100.94
17753973.16,100.51,2025-12-24,176341.0,101.45,100.35,101.4
14825977.04,100.84,2025-12-25,147366.0,101.11,100.12,100.3
17939645.69,100.58,2025-12-28,177899.0,101.59,100.26,100.76
5642689.09,100.35,2025-12-29,56210.0,100.9,100.24,100.5
9837223.51,101.05,2025-12-30,97625.0,101.12,100.35,100.35
17656032.24,100.58,2026-01-04,175555.0,101.43,100.03,101.38
15297608.26,100.66,2026-01-05,152289.0,100.72,100.15,100.58
15768114.6,100.3,2026-01-06,156919.0,101.02,100.23,100.59
13200106.57,100.12,2026-01-07,131817.0,100.44,100.05,100.3
18176008.83,100.12,2026-01-08,181776.0,100.36,99.55,100.12
16163461.04,100.4,2026-01-11,161186.0,100.59,100.05,100.44
14128784.85,100.18,2026-01-12,140644.0,100.88,100.02,100.41
20453195.46,99.03,2026-01-13,205411.0,100.19,99.0,100.18
20829465.29,97.1,2026-01-14,212905.0,98.95,97.0,98.95
15100148.73,96.28,2026-01-15,156006.0,97.79,96.0,97.13
9077763.51,96.5,2026-01-18,94149.0,96.75,95.95,96.28
9691741.45,97.32,2026-01-19,99968.0,97.43,96.29,96.5
9229588.13,96.14,2026-01-20,95659.0,97.1,96.0,97.1
8498808.23,96.25,2026-01-21,88216.0,96.92,96.1,96.23
12044349.49,95.38,2026-01-22,126033.0,96.41,95.24,96.41
13534986.91,94.8,2026-01-25,142429.0,95.73,94.74,95.36
8372572.22,94.26,2026-01-26,88414.0,95.09,94.26,94.82
15166611.82,95.7,2026-01-27,159681.0,96.11,93.8,94.26
18380359.83,96.98,2026-01-28,191422.0,97.0,94.71,95.34
11041505.3,96.38,2026-01-29,114175.0,97.6,96.22,96.88
26453169.85,92.66,2026-02-01,286028.0,93.4,91.52,93.1
11655459.82,92.07,2026-02-02,126537.0,92.8,91.89,92.66
15762606.54,94.93,2026-02-03,168048.0,95.0,91.98,92.01
9735903.88,95.36,2026-02-04,102101.0,95.94,94.75,94.93
6386432.35,95.11,2026-02-05,67093.0,95.72,94.86,95.52
9078047.19,94.24,2026-02-08,96152.0,95.18,94.07,95.17
9246008.81,93.85,2026-02-09,98374.0,94.56,93.51,94.2
3760149.7,94.15,2026-02-10,39955.0,94.33,93.87,93.87
6233838.93,93.29,2026-02-11,66632.0,94.28,93.18,94.19
7791449.95,92.61,2026-02-12,83878.0,93.47,92.56,93.35
