amount,close,date,volume,high,low,open
30182202.56,14.5,2025-11-19,2014289.0,16.3,14.49,16.16
18496129.85,13.66,2025-11-20,1326179.0,14.33,13.61,14.0
17734202.49,14.29,2025-11-23,1239828.0,14.75,13.94,14.2
29262724.06,15.72,2025-11-24,1904064.0,15.72,14.58,14.58
67517716.81,17.29,2025-11-25,4026203.0,17.29,15.75,15.98
48759307.59,16.63,2025-11-26,2872391.0,17.32,16.55,17.08
30693956.57,16.42,2025-11-27,1881944.0,16.93,16.09,16.93
26750548.28,16.09,2025-11-30,1644749.0,16.65,16.05,16.42
18684992.38,15.94,2025-12-01,1167722.0,16.24,15.87,16.0
21414469.85,16.04,2025-12-02,1335770.0,16.29,15.78,15.93
19195604.6,15.56,2025-12-03,1227558.0,16.03,15.48,15.81
25803904.9,17.12,2025-12-04,1552767.0,17.12,15.67,15.75
55964878.02,18.14,2025-12-07,3089963.0,18.57,17.5,17.5
35592032.87,17.78,2025-12-08,1966695.0,18.6,17.74,17.92
39961392.69,19.13,2025-12-09,2172630.0,19.15,17.72,17.89
34201649.06,21.04,2025-12-10,1647658.0,21.04,19.45,19.5
75311589.22,21.88,2025-12-11,3577673.0,22.26,19.91,21.04
61562168.5,20.12,2025-12-14,3011081.0,22.06,19.7,21.42
27767062.07,18.91,2025-12-15,1439161.0,20.11,18.69,20.11
57069452.01,20.33,2025-12-16,2837188.0,20.8,19.19,19.19
43321952.94,20.08,2025-12-17,2120251.0,21.09,19.8,19.8
40597131.51,20.21,2025-12-18,1990712.0,21.14,19.86,20.8
49661844.68,21.54,2025-12-21,2333303.0,21.71,20.84,20.9
53739096.86,21.22,2025-12-22,2463780.0,22.85,20.95,21.96
54290884.15,23.34,2025-12-23,2465482.0,23.34,20.73,20.77
57904856.43,23.53,2025-12-24,2419146.0,24.95,23.28,23.77
56222511.35,25.88,2025-12-25,2246963.0,25.88,23.49,23.49
60797063.53,26.14,2025-12-28,2338610.0,26.79,24.88,25.98
61309673.22,25.91,2025-12-29,2320843.0,27.96,25.19,25.2
49754635.49,25.1,2025-12-30,1953131.0,26.62,25.02,25.53
51428699.25,26.6,2026-01-04,1944658.0,27.02,25.21,25.5
70603434.32,26.18,2026-01-05,2785822.0,26.84,24.61,26.0
69148238.55,27.29,2026-01-06,2564244.0,27.98,25.53,25.7
65095386.51,28.0,2026-01-07,2357280.0,28.29,26.8,27.3
74012997.65,30.2,2026-01-08,2561907.0,30.68,27.02,27.5
89067159.34,31.53,2026-01-11,2907285.0,32.5,29.43,30.21
57666245.12,28.66,2026-01-12,1947702.0,31.0,28.61,30.99
38787919.44,29.03,2026-01-13,1332737.0,29.95,28.04,28.04
44361259.65,27.29,2026-01-14,1633015.0,28.51,26.17,28.5
26116648.89,27.37,2026-01-15,954800.0,27.75,27.0,27.57
22004312.18,27.01,2026-01-18,811090.0,27.46,26.86,27.0
37465291.6,25.22,2026-01-19,1456963.0,27.39,24.9,27.02
25895746.54,26.13,2026-01-20,990862.0,26.7,25.1,25.34
46142139.38,27.8,2026-01-21,1689854.0,27.95,26.13,26.13
32022380.06,27.25,2026-01-22,1182659.0,27.71,26.72,27.71
22879595.68,25.86,2026-01-25,873964.0,27.0,25.82,27.0
21341481.9,26.39,2026-01-26,824107.0,26.98,24.96,25.62
24310071.67,26.3,2026-01-27,916012.0,27.18,25.95,26.0
30908786.38,26.87,2026-01-28,1146874.0,27.48,26.0,26.0
37431744.32,26.43,2026-01-29,1457042.0,27.1,24.48,26.25
30112313.11,25.95,2026-02-01,1125340.0,27.38,25.85,26.0
52508195.43,28.2,2026-02-02,1903412.0,28.2,26.27,26.27
37323821.63,27.18,2026-02-03,1369973.0,28.59,26.65,27.99
24765022.13,25.9,2026-02-04,949630.0,26.87,25.72,26.6
21908557.7,26.08,2026-02-05,829403.0,27.09,25.4,25.48
39556239.06,27.93,2026-02-08,1450049.0,28.18,25.95,26.69
50604751.84,28.58,2026-02-09,1784638.0,29.67,27.4,28.0
46989387.78,27.7,2026-02-10,1628146.0,29.92,27.7,28.58
29288957.72,27.71,2026-02-11,1052112.0,28.42,27.28,27.51
32564517.01,26.41,2026-02-12,1219816.0,27.55,26.3,27.24
