amount,close,date,volume,high,low,open
5616853.58,8.51,2025-11-19,654780.0,8.72,8.47,8.69
6114885.82,8.23,2025-11-20,731805.0,8.62,8.22,8.44
4559945.24,8.26,2025-11-23,553899.0,8.34,8.13,8.25
7476592.16,8.5,2025-11-24,890307.0,8.55,8.22,8.35
17432609.33,9.35,2025-11-25,1924586.0,9.35,8.63,8.65
12524548.46,8.91,2025-11-26,1386065.0,9.3,8.91,9.27
7129859.54,9.08,2025-11-27,793716.0,9.12,8.83,8.99
5797839.13,9.0,2025-11-30,643353.0,9.15,8.93,9.0
3595706.3,8.95,2025-12-01,401547.0,9.03,8.85,8.95
1480818.83,8.97,2025-12-02,165288.0,9.06,8.91,8.95
8486886.85,9.15,2025-12-03,926268.0,9.28,8.91,8.92
3376544.46,9.12,2025-12-04,368208.0,9.31,9.07,9.16
11786277.0,9.5,2025-12-07,1246417.0,9.8,9.15,9.15
7521001.46,9.51,2025-12-08,791522.0,9.72,9.35,9.51
5194374.89,9.33,2025-12-09,554375.0,9.46,9.31,9.42
4022675.58,9.23,2025-12-10,431599.0,9.42,9.22,9.34
5026218.55,9.44,2025-12-11,533525.0,9.52,9.24,9.24
4542801.42,9.17,2025-12-14,492933.0,9.4,9.13,9.36
2674598.44,8.85,2025-12-15,300103.0,9.19,8.81,9.18
3730704.15,8.88,2025-12-16,422967.0,8.91,8.71,8.85
2908640.73,8.92,2025-12-17,326349.0,8.99,8.81,8.85
6869499.97,9.42,2025-12-18,736100.0,9.48,8.97,8.97
4450941.6,9.48,2025-12-21,470550.0,9.55,9.32,9.42
4201612.57,9.42,2025-12-22,443366.0,9.62,9.38,9.46
5745202.61,9.7,2025-12-23,596478.0,9.75,9.39,9.39
4437489.67,9.59,2025-12-24,459881.0,9.83,9.55,9.7
3711211.9,9.51,2025-12-25,388283.0,9.68,9.49,9.62
4472220.13,9.46,2025-12-28,469178.0,9.69,9.41,9.51
7142005.25,10.04,2025-12-29,720646.0,10.1,9.41,9.44
5460672.82,10.09,2025-12-30,544371.0,10.11,9.91,10.04
6139236.4,10.27,2026-01-04,601162.0,10.41,9.98,10.13
6246147.42,10.02,2026-01-05,620205.0,10.27,9.98,10.27
6075941.25,9.78,2026-01-06,619728.0,9.99,9.72,9.99
8084883.26,9.5,2026-01-07,856224.0,9.6,9.29,9.48
5432145.13,9.7,2026-01-08,562045.0,9.8,9.49,9.53
5913797.23,9.63,2026-01-11,614811.0,9.74,9.53,9.73
4452509.02,9.53,2026-01-12,465174.0,9.7,9.44,9.65
4414805.8,9.61,2026-01-13,457676.0,9.77,9.49,9.53
3978703.87,9.63,2026-01-14,412088.0,9.78,9.51,9.61
4125908.93,9.66,2026-01-15,424265.0,9.88,9.58,9.64
4589993.5,9.97,2026-01-18,466312.0,10.03,9.45,9.57
4779800.3,9.6,2026-01-19,492263.0,9.98,9.55,9.97
2318770.48,9.62,2026-01-20,242416.0,9.68,9.42,9.55
5129238.31,9.9,2026-01-21,522292.0,9.92,9.6,9.6
3300048.7,9.92,2026-01-22,333748.0,9.95,9.78,9.9
2766173.29,9.81,2026-01-25,281503.0,9.98,9.71,9.92
2770140.3,9.64,2026-01-26,286169.0,9.91,9.57,9.72
2401731.07,9.53,2026-01-27,251750.0,9.7,9.48,9.61
3672077.95,9.61,2026-01-28,379833.0,9.81,9.45,9.5
3919750.06,9.66,2026-01-29,409060.0,9.74,9.38,9.64
9805975.47,9.43,2026-02-01,1011189.0,9.9,9.08,9.08
10085407.09,10.37,2026-02-02,991328.0,10.37,9.52,9.52
13418762.29,11.41,2026-02-03,1201493.0,11.41,10.55,10.55
19145208.23,11.29,2026-02-04,1686929.0,11.75,11.05,11.6
7671569.03,10.97,2026-02-05,695181.0,11.2,10.91,11.17
10628327.93,11.14,2026-02-08,947745.0,11.48,10.87,10.87
8074019.68,11.05,2026-02-09,730531.0,11.31,10.94,11.14
9825467.09,11.25,2026-02-10,861660.0,11.72,10.9,10.9
10198082.28,11.51,2026-02-11,892184.0,11.67,11.07,11.25
7624469.7,11.14,2026-02-12,682989.0,11.56,11.04,11.45
