amount,close,date,volume,high,low,open
14536549.75,28.27,2025-11-19,513725.0,28.66,27.72,28.66
26827229.04,30.04,2025-11-20,902881.0,31.06,28.02,28.02
27209549.54,33.04,2025-11-23,839461.0,33.04,29.81,29.81
37314358.26,32.97,2025-11-24,1126967.0,34.21,32.0,32.29
24686630.03,29.89,2025-11-25,820728.0,31.45,29.67,31.45
14229983.82,30.04,2025-11-26,472574.0,30.79,29.37,29.88
14452257.21,29.86,2025-11-27,484677.0,30.38,29.32,30.1
11346397.92,29.37,2025-11-30,385252.0,29.99,29.19,29.3
16651910.97,29.85,2025-12-01,554099.0,30.5,29.01,29.3
11892254.49,30.28,2025-12-02,399342.0,30.89,28.85,29.5
11683669.98,28.77,2025-12-03,400792.0,29.85,28.77,29.6
6887999.11,29.86,2025-12-04,233352.0,30.34,28.56,28.56
12366541.19,30.32,2025-12-07,407116.0,30.84,30.05,30.61
10842824.22,30.08,2025-12-08,355857.0,31.13,29.93,30.66
11108591.57,30.41,2025-12-09,363376.0,31.2,29.73,29.73
8685798.53,29.3,2025-12-10,292093.0,30.4,29.3,30.33
5888915.94,29.26,2025-12-11,200383.0,29.82,29.02,29.2
6165110.72,28.75,2025-12-14,212331.0,29.51,28.71,28.93
5087587.33,27.41,2025-12-15,183499.0,28.69,27.19,28.69
5536308.66,27.41,2025-12-16,203886.0,27.5,26.83,27.2
4801424.68,27.11,2025-12-17,176815.0,27.36,27.05,27.17
4666068.41,27.37,2025-12-18,170728.0,27.58,27.03,27.03
5041474.14,27.45,2025-12-21,182763.0,27.87,27.36,27.42
4888488.54,27.49,2025-12-22,177517.0,27.77,27.29,27.45
5563608.34,27.88,2025-12-23,200829.0,28.04,27.11,27.38
6411309.0,28.48,2025-12-24,226201.0,28.69,27.72,27.72
5983906.07,28.5,2025-12-25,210563.0,28.7,28.1,28.36
5500674.6,28.6,2025-12-28,191768.0,29.02,28.47,28.98
3896804.15,28.34,2025-12-29,136384.0,28.91,28.26,28.63
4663354.18,28.45,2025-12-30,165073.0,28.5,27.91,28.31
9685611.54,29.99,2026-01-04,328309.0,30.34,28.59,28.59
9237191.23,30.41,2026-01-05,306360.0,30.49,29.62,29.63
6454599.85,29.79,2026-01-06,216186.0,30.25,29.6,30.2
10660181.29,30.94,2026-01-07,347673.0,31.12,29.74,29.79
12122693.31,31.29,2026-01-08,388130.0,31.86,30.82,31.5
12787136.76,32.35,2026-01-11,392967.0,33.2,32.1,32.33
9655256.08,31.89,2026-01-12,302170.0,32.66,31.37,32.3
7491271.3,31.43,2026-01-13,235974.0,32.45,31.02,31.9
6470489.55,31.78,2026-01-14,203999.0,32.57,30.91,31.0
4137167.39,31.1,2026-01-15,132175.0,31.81,30.89,31.75
5294668.22,31.6,2026-01-18,167739.0,31.91,30.67,31.09
6057616.29,31.94,2026-01-19,189192.0,32.43,31.65,31.68
3281757.0,31.64,2026-01-20,103106.0,32.3,31.51,31.7
16153715.96,34.01,2026-01-21,480736.0,34.8,31.65,31.65
8130709.07,33.77,2026-01-22,240810.0,34.55,33.4,34.55
5707095.45,33.39,2026-01-25,170084.0,34.37,33.0,33.83
3888230.11,33.15,2026-01-26,118431.0,33.39,32.37,33.02
4576166.47,33.15,2026-01-27,137953.0,33.56,32.71,33.15
5646881.34,32.1,2026-01-28,174492.0,33.0,31.96,32.92
4494296.16,31.44,2026-01-29,142964.0,32.38,30.7,32.17
3959071.82,30.85,2026-02-01,126051.0,31.92,30.85,31.25
4649921.22,32.03,2026-02-02,146663.0,32.2,30.95,31.15
5404941.98,32.76,2026-02-03,165109.0,33.26,31.89,31.94
7647371.57,32.45,2026-02-04,232614.0,33.88,32.28,33.47
4974314.65,31.83,2026-02-05,155842.0,32.46,31.44,31.75
3734110.39,32.11,2026-02-08,115688.0,32.71,32.03,32.15
6872880.41,33.57,2026-02-09,207712.0,33.69,31.72,32.15
9474336.31,34.15,2026-02-10,275622.0,35.35,32.88,33.26
11413781.76,35.51,2026-02-11,324584.0,37.08,33.46,33.8
11808452.31,35.99,2026-02-12,325902.0,37.08,35.4,35.4
