amount,close,date,volume,high,low,open
13378370.91,64.36,2025-11-19,205241.0,66.45,64.2,65.97
18824104.65,62.71,2025-11-20,298715.0,63.91,62.34,63.85
15225245.02,62.79,2025-11-23,242072.0,63.63,62.32,63.43
13732532.03,63.04,2025-11-24,216535.0,64.1,62.94,63.0
10452868.7,63.7,2025-11-25,164793.0,63.87,62.83,63.06
22809038.37,65.9,2025-11-26,349716.0,66.3,63.35,63.4
26040090.46,67.12,2025-11-27,388355.0,67.95,65.89,65.89
21200730.04,67.96,2025-11-30,312902.0,68.18,66.61,66.97
13831706.99,67.0,2025-12-01,205283.0,68.07,66.91,67.8
19767085.28,68.2,2025-12-02,288020.0,69.36,67.16,67.2
12608491.32,67.68,2025-12-03,186042.0,68.75,67.26,68.07
11839818.64,69.98,2025-12-04,171004.0,70.38,67.77,67.82
23083082.42,69.97,2025-12-07,329802.0,70.7,69.38,70.2
23184198.13,69.3,2025-12-08,332061.0,70.99,69.03,69.97
16357750.03,69.3,2025-12-09,238366.0,69.43,67.9,68.97
13767841.02,68.47,2025-12-10,199391.0,70.48,68.18,69.31
13459953.33,68.47,2025-12-11,197834.0,68.8,67.53,68.47
24730037.34,69.69,2025-12-14,352824.0,70.99,68.01,68.44
12427441.52,70.07,2025-12-15,179857.0,70.07,67.98,69.55
51211485.83,74.22,2025-12-16,701132.0,74.88,69.75,69.75
38469989.0,75.54,2025-12-17,506727.0,76.99,74.23,74.23
18371526.05,75.59,2025-12-18,243168.0,76.04,75.07,75.07
20050499.51,75.79,2025-12-21,264728.0,76.13,75.12,75.59
19475008.97,74.8,2025-12-22,259295.0,76.15,74.51,75.81
26459736.48,77.07,2025-12-23,346064.0,77.36,74.91,74.98
18955025.86,76.71,2025-12-24,245153.0,78.48,76.67,77.09
20803212.98,76.98,2025-12-25,271029.0,78.0,75.7,76.6
16335633.77,76.15,2025-12-28,213800.0,77.19,75.7,76.92
13802643.03,77.0,2025-12-29,180185.0,77.98,75.05,75.5
11404051.93,76.68,2025-12-30,148716.0,77.42,76.1,76.8
17493008.25,77.33,2026-01-04,226328.0,78.8,76.24,77.2
47569246.08,82.95,2026-01-05,584613.0,83.38,77.03,77.03
26673368.29,81.93,2026-01-06,323225.0,83.66,81.4,82.25
36973074.62,79.69,2026-01-07,465477.0,81.92,78.44,81.92
26439282.29,79.35,2026-01-08,333618.0,80.58,78.42,80.0
29388678.85,78.14,2026-01-11,375753.0,79.8,77.67,79.33
23158598.0,78.76,2026-01-12,293062.0,80.1,77.8,78.08
22028634.22,77.8,2026-01-13,279933.0,80.54,77.8,78.67
28081061.69,79.46,2026-01-14,351216.0,80.93,77.37,77.5
20083900.18,78.72,2026-01-15,253078.0,81.15,78.01,80.15
31776773.81,82.4,2026-01-18,392035.0,82.78,77.6,77.9
52448705.52,86.02,2026-01-19,616166.0,86.95,82.2,82.38
27874560.84,84.08,2026-01-20,329358.0,86.5,83.8,86.2
37596485.1,85.3,2026-01-21,441655.0,86.3,83.8,85.17
26053952.74,84.25,2026-01-22,307558.0,86.4,83.8,85.64
31956652.5,84.97,2026-01-25,372390.0,87.76,84.0,84.25
24448172.3,84.7,2026-01-26,286801.0,87.44,83.6,84.95
58274255.43,87.31,2026-01-27,662507.0,89.96,84.7,84.7
41407531.74,87.6,2026-01-28,472686.0,89.77,86.19,88.1
34336475.44,87.97,2026-01-29,391730.0,89.6,85.2,86.96
53085735.0,80.33,2026-02-01,641936.0,86.6,79.62,86.6
28288193.79,83.34,2026-02-02,342082.0,83.55,81.5,81.68
22281851.12,84.8,2026-02-03,264460.0,85.2,83.0,83.8
21923149.43,83.61,2026-02-04,260623.0,86.35,82.51,85.79
34175722.2,86.7,2026-02-05,396268.0,88.43,81.58,81.94
24349944.11,87.02,2026-02-08,280783.0,88.24,85.77,86.85
22385278.16,86.0,2026-02-09,262765.0,86.66,84.04,86.66
32535282.93,88.85,2026-02-10,367987.0,89.86,84.82,85.59
19467714.25,88.0,2026-02-11,220406.0,89.27,87.71,88.8
28004394.61,84.96,2026-02-12,327404.0,87.03,84.66,87.01
