amount,close,date,volume,high,low,open
3636664.69,8.86,2025-11-19,407562.0,9.09,8.83,9.01
14668605.56,9.35,2025-11-20,1573475.0,9.68,8.72,8.72
17056045.12,9.86,2025-11-23,1766176.0,10.25,9.24,9.4
16347024.76,9.77,2025-11-24,1650060.0,10.11,9.7,9.75
8667540.71,9.6,2025-11-25,895712.0,9.95,9.53,9.73
5971046.52,9.38,2025-11-26,630159.0,9.7,9.33,9.52
6341864.07,9.37,2025-11-27,672304.0,9.73,9.28,9.32
4758429.42,9.25,2025-11-30,515163.0,9.35,9.13,9.26
5864994.52,9.34,2025-12-01,628862.0,9.53,9.08,9.22
5880884.02,8.77,2025-12-02,659598.0,9.29,8.73,9.29
3790094.71,8.52,2025-12-03,440857.0,8.81,8.5,8.78
2112284.84,8.57,2025-12-04,249470.0,8.58,8.31,8.47
3017118.34,8.73,2025-12-07,346681.0,8.8,8.54,8.55
2508226.79,8.57,2025-12-08,289939.0,8.82,8.54,8.68
2603006.72,8.58,2025-12-09,303985.0,8.66,8.45,8.55
3323045.3,8.2,2025-12-10,399363.0,8.56,8.19,8.56
1865767.41,8.18,2025-12-11,227246.0,8.28,8.13,8.22
3005282.74,8.22,2025-12-14,367105.0,8.34,8.02,8.12
1458621.39,7.92,2025-12-15,181955.0,8.21,7.92,8.15
2121996.21,8.05,2025-12-16,265953.0,8.13,7.84,7.92
1730257.66,8.05,2025-12-17,214188.0,8.15,7.98,8.02
1923369.66,8.11,2025-12-18,237744.0,8.19,8.0,8.18
1527560.55,8.09,2025-12-21,188628.0,8.13,8.06,8.08
2355875.32,8.11,2025-12-22,288776.0,8.28,8.08,8.09
1749237.76,8.11,2025-12-23,216461.0,8.14,8.0,8.02
1652480.77,8.16,2025-12-24,202884.0,8.17,8.1,8.1
2544088.76,8.2,2025-12-25,311995.0,8.23,8.05,8.15
1881952.02,8.07,2025-12-28,232151.0,8.17,8.06,8.13
3631706.89,8.22,2025-12-29,440747.0,8.35,8.13,8.13
6344906.27,8.57,2025-12-30,742177.0,8.82,8.19,8.2
7206260.07,8.91,2026-01-04,820659.0,9.06,8.45,8.59
5436759.52,8.86,2026-01-05,615783.0,8.92,8.72,8.74
5274714.01,8.84,2026-01-06,593414.0,9.06,8.74,8.83
5528533.7,9.04,2026-01-07,616063.0,9.15,8.72,8.75
27601267.66,10.85,2026-01-08,2649867.0,10.85,9.01,9.01
28605301.54,13.02,2026-01-11,2351284.0,13.02,11.5,11.86
41651883.67,15.62,2026-01-12,2689697.0,15.62,14.82,15.61
48572071.82,17.43,2026-01-13,2909316.0,18.37,14.6,14.6
26842730.95,13.94,2026-01-14,1871118.0,15.68,13.94,15.68
17916128.97,12.87,2026-01-15,1378452.0,13.69,12.23,13.66
12804899.22,12.92,2026-01-18,969937.0,13.44,12.85,12.85
20203543.93,13.7,2026-01-19,1488816.0,14.18,13.1,13.33
12611597.44,13.53,2026-01-20,933393.0,14.17,12.8,13.1
15826379.82,13.97,2026-01-21,1150188.0,14.09,13.31,13.73
26354399.6,14.9,2026-01-22,1818646.0,15.57,13.61,14.18
13632364.7,13.97,2026-01-25,962989.0,14.9,13.62,14.79
13421239.7,14.19,2026-01-26,944732.0,14.62,13.43,13.98
17192009.83,14.31,2026-01-27,1192189.0,14.9,13.64,13.88
37108794.0,17.17,2026-01-28,2250936.0,17.17,13.69,13.71
28658845.98,16.45,2026-01-29,1739753.0,17.08,15.74,16.28
31700151.1,16.68,2026-02-01,1880777.0,17.54,16.11,16.57
30969609.69,17.75,2026-02-02,1799183.0,17.85,16.45,16.93
23052986.14,16.33,2026-02-03,1417368.0,17.28,15.54,17.11
19194248.13,15.52,2026-02-04,1198543.0,16.65,15.39,15.81
13258249.16,15.16,2026-02-05,877473.0,15.61,14.4,15.08
23706737.48,16.45,2026-02-08,1476236.0,16.72,15.19,15.78
22937261.22,15.86,2026-02-09,1406500.0,16.79,15.7,16.31
15146546.97,15.1,2026-02-10,979953.0,16.28,15.01,15.99
14471857.11,14.94,2026-02-11,961790.0,15.53,14.65,14.96
13250911.0,14.27,2026-02-12,912437.0,15.03,14.23,14.66
