amount,close,date,volume,high,low,open
32856926.55,81.75,2025-11-19,397873.0,83.7,81.69,82.8
36569896.59,79.05,2025-11-20,454088.0,82.43,79.05,80.54
28279525.38,78.53,2025-11-23,359325.0,80.08,77.76,79.5
24277354.84,79.69,2025-11-24,305378.0,80.03,78.9,79.2
30410164.59,80.34,2025-11-25,379924.0,80.77,79.19,79.71
25217854.43,78.5,2025-11-26,317959.0,80.91,78.42,80.9
24754993.43,79.03,2025-11-27,316962.0,79.13,77.1,78.52
60939894.67,84.46,2025-11-30,736273.0,85.73,79.0,79.02
29706187.88,83.42,2025-12-01,356769.0,84.35,82.42,84.0
11544486.51,81.83,2025-12-02,138798.0,84.26,81.83,83.0
16185406.1,81.22,2025-12-03,199887.0,81.8,80.32,81.15
9346292.58,81.02,2025-12-04,115561.0,81.74,80.17,81.17
25641640.25,82.11,2025-12-07,312707.0,82.9,81.11,81.11
23295258.15,80.24,2025-12-08,288359.0,82.03,79.94,81.58
42494354.7,82.83,2025-12-09,517856.0,83.71,79.9,79.9
29916450.78,79.48,2025-12-10,371500.0,82.6,79.41,82.6
18461268.12,79.2,2025-12-11,233809.0,79.99,77.93,79.5
17521328.77,79.42,2025-12-14,220526.0,80.43,78.5,79.22
17745785.48,80.1,2025-12-15,221432.0,80.94,79.0,79.36
26232203.74,79.72,2025-12-16,334103.0,80.7,76.95,80.5
25238054.71,76.5,2025-12-17,325157.0,79.52,76.5,78.8
63310383.66,82.81,2025-12-18,779565.0,84.15,76.5,76.5
78345078.74,91.09,2025-12-21,887459.0,91.09,83.88,84.0
122737385.98,88.91,2025-12-22,1340306.0,95.63,88.88,92.67
62445263.53,87.86,2025-12-23,714312.0,88.63,86.15,87.26
44176417.48,85.21,2025-12-24,515237.0,87.24,85.02,87.0
90847921.41,92.3,2025-12-25,1008304.0,92.87,84.76,84.84
61860160.45,91.48,2025-12-28,670862.0,94.98,90.2,93.0
28847881.97,90.21,2025-12-29,320606.0,91.38,89.41,91.38
66370091.96,94.56,2025-12-30,717002.0,95.58,88.88,90.57
60759151.92,90.29,2026-01-04,669965.0,93.19,89.54,92.97
52089444.22,90.59,2026-01-05,578309.0,91.29,89.01,89.97
64543282.63,93.41,2026-01-06,692249.0,94.77,90.21,90.6
53568746.48,92.95,2026-01-07,569293.0,96.36,92.28,92.46
65549721.23,95.78,2026-01-08,682052.0,97.48,93.84,93.84
56408967.08,95.4,2026-01-11,591711.0,97.48,93.97,95.79
40180600.82,91.91,2026-01-12,430001.0,95.66,91.81,95.4
41285399.32,90.05,2026-01-13,452687.0,93.05,89.95,92.0
27696273.02,89.61,2026-01-14,306962.0,91.75,89.37,89.71
26404612.18,88.43,2026-01-15,296690.0,90.79,88.01,90.15
51389487.51,93.4,2026-01-18,558230.0,94.0,88.77,88.77
73841111.32,96.09,2026-01-19,760214.0,99.79,94.3,94.9
29881256.31,95.09,2026-01-20,313332.0,97.45,94.25,96.09
39828584.57,93.61,2026-01-21,421963.0,97.36,92.92,97.0
54571349.75,93.32,2026-01-22,574135.0,97.03,92.82,93.62
38538617.47,92.66,2026-01-25,411162.0,95.25,92.64,93.14
26971986.53,90.8,2026-01-26,297011.0,93.0,90.01,92.67
32276344.36,89.84,2026-01-27,357463.0,91.49,89.8,90.75
53155407.35,92.3,2026-01-28,586991.0,92.3,87.36,89.13
34713125.71,89.37,2026-01-29,385241.0,92.39,89.0,92.39
26219293.75,88.95,2026-02-01,291142.0,91.76,88.27,88.27
32975969.03,91.6,2026-02-02,363746.0,91.88,89.0,89.0
19808977.88,91.49,2026-02-03,217336.0,91.74,90.25,91.1
45616380.69,92.47,2026-02-04,494874.0,93.26,90.75,90.91
29836225.08,92.35,2026-02-05,326026.0,93.4,89.6,91.5
54045652.53,97.1,2026-02-08,561074.0,97.88,92.99,92.99
33404310.04,95.1,2026-02-09,352692.0,96.75,93.75,96.75
41071866.11,97.0,2026-02-10,424085.0,98.6,94.33,94.45
31499932.7,94.17,2026-02-11,332433.0,97.03,93.9,96.78
32514882.04,94.64,2026-02-12,343744.0,95.55,93.43,94.47
