amount,close,date,volume,high,low,open
9057681.73,13.13,2025-11-19,677475.0,13.63,13.08,13.48
10581227.29,12.22,2025-11-20,850292.0,12.93,12.22,12.84
7418716.87,12.02,2025-11-23,618971.0,12.34,11.76,12.29
10080238.41,12.71,2025-11-24,805631.0,12.74,12.2,12.3
7434983.35,12.24,2025-11-25,601528.0,12.61,12.2,12.61
8725785.67,12.61,2025-11-26,695062.0,12.8,12.24,12.24
7523816.16,12.87,2025-11-27,582715.0,13.13,12.59,12.62
7651073.65,12.95,2025-11-30,586780.0,13.25,12.87,13.09
8822197.59,13.25,2025-12-01,672649.0,13.28,12.8,12.89
5943630.96,13.35,2025-12-02,441998.0,13.64,13.24,13.24
5868061.76,13.41,2025-12-03,438482.0,13.58,13.22,13.38
4079294.34,13.58,2025-12-04,306292.0,13.64,13.05,13.4
7534483.61,13.35,2025-12-07,563246.0,13.64,13.29,13.58
4663005.06,13.34,2025-12-08,349630.0,13.52,13.15,13.52
5561649.12,13.5,2025-12-09,414599.0,13.54,13.21,13.3
6150914.91,13.24,2025-12-10,460569.0,13.58,13.22,13.5
5722432.11,13.3,2025-12-11,435364.0,13.36,12.9,13.2
9934139.12,13.42,2025-12-14,731135.0,13.9,13.36,13.47
4486867.73,12.95,2025-12-15,344640.0,13.4,12.85,13.4
5502054.24,13.26,2025-12-16,418433.0,13.33,12.96,12.96
7233618.97,13.47,2025-12-17,542020.0,13.54,13.05,13.2
16917072.23,14.05,2025-12-18,1205392.0,14.25,13.52,13.52
12093002.2,13.78,2025-12-21,876122.0,14.29,13.62,14.25
7436945.3,13.62,2025-12-22,545958.0,13.84,13.46,13.7
5677027.56,13.7,2025-12-23,416585.0,13.75,13.51,13.64
6267271.78,13.57,2025-12-24,463238.0,13.68,13.41,13.65
9839184.83,13.75,2025-12-25,717605.0,13.87,13.46,13.55
7440928.3,13.47,2025-12-28,550059.0,13.75,13.4,13.75
5234390.16,13.62,2025-12-29,388017.0,13.74,13.2,13.42
5516530.99,13.51,2025-12-30,407423.0,13.71,13.43,13.64
6093590.1,13.45,2026-01-04,455140.0,13.51,13.25,13.5
8697248.81,13.55,2026-01-05,641422.0,13.69,13.42,13.47
8960009.99,13.39,2026-01-06,665062.0,13.72,13.25,13.53
17771571.87,14.0,2026-01-07,1293511.0,14.08,13.28,13.28
11699994.11,13.86,2026-01-08,842820.0,14.15,13.69,14.15
18548131.86,13.33,2026-01-11,1384065.0,13.84,13.25,13.82
7814165.8,13.22,2026-01-12,593347.0,13.38,13.02,13.34
8619749.49,13.33,2026-01-13,642777.0,13.62,13.12,13.18
9496866.83,13.65,2026-01-14,700361.0,13.65,13.26,13.3
18111282.52,14.02,2026-01-15,1268510.0,14.67,13.72,13.78
8440897.8,14.2,2026-01-18,597219.0,14.33,13.86,14.02
15770137.85,13.48,2026-01-19,1165189.0,14.4,13.13,14.2
9851955.34,13.9,2026-01-20,712504.0,14.16,13.36,13.45
12656024.17,13.57,2026-01-21,931980.0,14.06,13.43,14.05
15019167.58,14.05,2026-01-22,1079238.0,14.05,13.55,13.57
8260248.0,13.92,2026-01-25,590513.0,14.18,13.85,14.06
10265044.79,13.51,2026-01-26,764493.0,14.01,13.21,13.88
6925482.86,13.31,2026-01-27,522298.0,13.4,13.15,13.29
5829975.99,13.16,2026-01-28,442102.0,13.32,13.12,13.25
6020444.08,12.87,2026-01-29,468096.0,13.1,12.66,13.1
5794168.32,12.84,2026-02-01,443775.0,13.22,12.81,13.18
3561174.04,12.99,2026-02-02,275376.0,13.02,12.82,12.85
3911263.46,13.14,2026-02-03,301851.0,13.17,12.81,12.93
3695895.37,13.06,2026-02-04,282872.0,13.26,12.93,13.01
15123263.2,14.37,2026-02-05,1083986.0,14.37,12.94,12.97
2642167.2,15.81,2026-02-08,167120.0,15.81,15.81,15.81
51865581.47,15.12,2026-02-09,3332366.0,16.19,15.08,16.0
25877045.55,15.18,2026-02-10,1680755.0,15.73,15.07,15.12
25889739.34,14.4,2026-02-11,1769061.0,15.15,14.31,15.06
17938645.8,13.83,2026-02-12,1282782.0,14.37,13.82,14.35
