amount,close,date,volume,high,low,open
7979154.57,29.61,2025-11-25,267501.0,30.13,29.4,29.4
5842207.1,29.24,2025-11-26,198350.0,29.73,29.18,29.48
5055515.65,29.32,2025-11-27,173028.0,29.38,28.99,29.15
5823690.97,29.44,2025-11-30,198767.0,29.45,29.01,29.19
6146572.67,28.98,2025-12-01,211905.0,29.42,28.9,29.42
3254402.06,28.29,2025-12-02,113763.0,29.07,28.29,28.95
4425111.66,28.38,2025-12-03,156131.0,28.55,28.14,28.3
3515923.73,29.22,2025-12-04,122120.0,29.36,28.11,28.38
13732330.38,29.93,2025-12-07,458929.0,30.18,29.45,29.52
6976889.06,29.42,2025-12-08,236004.0,29.87,29.33,29.7
7418136.55,29.7,2025-12-09,252092.0,29.75,28.91,29.3
5933969.72,29.0,2025-12-10,202518.0,29.81,29.0,29.69
5809301.9,29.35,2025-12-11,199041.0,29.48,28.74,29.0
5535163.42,28.84,2025-12-14,190687.0,29.37,28.71,29.1
4550343.82,28.99,2025-12-15,157205.0,29.3,28.54,28.78
10822060.18,29.53,2025-12-16,371329.0,29.68,28.48,28.98
6665618.77,29.02,2025-12-17,228472.0,29.44,29.02,29.35
6863284.71,29.17,2025-12-18,234490.0,29.53,29.0,29.12
7793267.5,29.49,2025-12-21,264161.0,29.73,29.23,29.23
5724905.89,29.2,2025-12-22,195258.0,29.54,29.14,29.5
8307728.38,29.61,2025-12-23,281716.0,29.71,29.1,29.1
11469945.31,30.09,2025-12-24,382350.0,30.17,29.6,29.65
11407152.66,29.98,2025-12-25,377788.0,30.5,29.9,29.99
11449529.36,30.2,2025-12-28,379596.0,30.5,29.9,29.93
8522362.03,30.27,2025-12-29,281139.0,30.58,30.09,30.2
8379787.3,30.15,2025-12-30,277141.0,30.42,30.04,30.26
11152222.8,30.74,2026-01-04,365964.0,30.74,29.92,30.18
20805295.86,31.59,2026-01-05,665356.0,31.75,30.63,30.86
17457879.67,30.96,2026-01-06,561085.0,31.52,30.82,31.52
9927606.91,30.88,2026-01-07,321160.0,31.12,30.72,30.83
14833337.2,31.26,2026-01-08,477918.0,31.28,30.74,30.86
36582349.07,33.42,2026-01-11,1116488.0,33.62,31.65,31.7
30825813.57,32.89,2026-01-12,917333.0,34.49,32.73,34.39
57999930.0,35.13,2026-01-13,1649433.0,36.18,32.71,32.71
44449518.89,34.24,2026-01-14,1283009.0,35.8,33.96,34.3
24325104.57,33.2,2026-01-15,720669.0,34.82,33.1,34.05
15042936.11,32.84,2026-01-18,459449.0,33.12,32.5,32.93
15539473.97,32.4,2026-01-19,476274.0,33.38,32.03,33.17
9632085.52,32.31,2026-01-20,297035.0,32.78,32.19,32.2
16667739.89,32.26,2026-01-21,513002.0,32.89,32.1,32.5
13393160.65,32.7,2026-01-22,410766.0,32.75,32.39,32.45
13567356.05,32.11,2026-01-25,421377.0,32.8,31.78,32.75
11004441.47,32.66,2026-01-26,338624.0,32.89,31.89,32.39
8930671.32,32.27,2026-01-27,275621.0,32.78,32.23,32.67
13429016.63,32.27,2026-01-28,415805.0,32.77,31.37,32.01
13895285.47,31.05,2026-01-29,443153.0,32.07,31.02,31.95
9986491.01,30.17,2026-02-01,324671.0,31.25,30.17,30.9
6873160.71,30.65,2026-02-02,225596.0,30.66,30.11,30.49
8702356.84,30.44,2026-02-03,288485.0,30.55,29.84,30.35
6720654.68,30.08,2026-02-04,222734.0,30.38,29.98,30.2
5641435.94,29.77,2026-02-05,188904.0,30.1,29.57,29.8
6620712.64,30.51,2026-02-08,217958.0,30.55,30.14,30.25
6231751.77,30.85,2026-02-09,202324.0,31.05,30.37,30.58
4900762.89,30.76,2026-02-10,158683.0,31.1,30.72,30.85
5783840.99,30.74,2026-02-11,188076.0,30.9,30.51,30.74
6680684.99,30.4,2026-02-12,218325.0,30.88,30.33,30.62
7749453.48,30.02,2026-02-23,257472.0,30.66,29.93,30.58
5577362.93,30.15,2026-02-24,184706.0,30.38,30.02,30.06
8358305.21,29.85,2026-02-25,278730.0,30.48,29.78,30.3
6167088.26,30.02,2026-02-26,205798.0,30.1,29.81,29.81
