amount,close,date,volume,high,low,open
9592652.66,27.4,2025-11-25,353166.0,27.4,26.82,26.95
12168655.9,27.59,2025-11-26,445404.0,27.7,26.8,27.31
7673990.1,27.58,2025-11-27,279316.0,27.64,27.25,27.42
8215818.72,27.47,2025-11-30,300219.0,27.7,27.17,27.57
10045677.9,27.76,2025-12-01,360694.0,28.14,27.45,27.5
5902164.91,27.93,2025-12-02,210020.0,28.3,27.79,27.8
8093295.83,27.6,2025-12-03,291545.0,28.06,27.57,27.94
3953457.89,27.54,2025-12-04,143153.0,27.88,27.33,27.59
10391983.62,27.17,2025-12-07,381287.0,27.62,27.02,27.52
8359106.06,26.71,2025-12-08,311953.0,27.2,26.6,27.18
6432965.06,26.7,2025-12-09,240354.0,26.97,26.6,26.71
6518977.54,26.55,2025-12-10,243587.0,27.02,26.53,26.76
8081226.75,26.94,2025-12-11,301022.0,27.02,26.49,26.68
11474847.67,27.35,2025-12-14,418634.0,27.67,26.82,26.89
3765558.69,27.19,2025-12-15,138360.0,27.46,27.05,27.36
9211753.42,27.49,2025-12-16,336742.0,27.73,26.81,27.1
4926335.13,27.41,2025-12-17,179903.0,27.6,27.21,27.45
7830928.63,27.51,2025-12-18,284655.0,27.71,27.14,27.41
6346570.81,27.33,2025-12-21,231929.0,27.52,27.24,27.52
6973782.57,27.21,2025-12-22,255086.0,27.58,27.16,27.33
8234376.51,26.84,2025-12-23,306380.0,27.27,26.73,27.19
5404509.96,26.88,2025-12-24,201194.0,26.95,26.77,26.8
6720904.75,26.74,2025-12-25,250588.0,26.94,26.68,26.88
7337867.15,26.58,2025-12-28,274368.0,27.0,26.53,26.88
5560529.87,26.54,2025-12-29,209818.0,26.66,26.35,26.53
10280433.42,26.09,2025-12-30,391968.0,26.81,26.01,26.54
10169667.77,26.32,2026-01-04,384474.0,26.72,26.27,26.4
12197714.92,26.4,2026-01-05,463086.0,26.5,26.06,26.36
10965291.35,26.3,2026-01-06,417893.0,26.43,26.12,26.35
10349186.69,26.12,2026-01-07,396734.0,26.28,26.01,26.28
11460721.26,26.05,2026-01-08,439094.0,26.24,26.01,26.19
11329495.26,26.2,2026-01-11,433556.0,26.3,25.95,26.08
9779453.9,25.9,2026-01-12,374685.0,26.3,25.87,26.26
9649270.72,25.93,2026-01-13,372152.0,26.12,25.76,25.97
7441782.54,25.82,2026-01-14,287441.0,26.1,25.78,25.82
7066508.9,25.7,2026-01-15,274085.0,25.94,25.63,25.91
7502879.24,25.94,2026-01-18,289588.0,26.09,25.62,25.65
14423328.52,26.38,2026-01-19,550583.0,26.41,25.75,25.94
9476737.95,25.89,2026-01-20,363786.0,26.37,25.87,26.33
9536656.03,25.89,2026-01-21,368394.0,26.0,25.77,25.93
8689426.04,25.68,2026-01-22,337050.0,25.99,25.66,25.97
9828795.03,25.6,2026-01-25,383525.0,25.84,25.4,25.68
4869454.16,25.5,2026-01-26,189672.0,25.8,25.49,25.59
13460466.0,25.13,2026-01-27,534705.0,25.55,25.04,25.49
23223468.19,25.46,2026-01-28,922744.0,25.63,24.82,25.11
10321521.78,25.11,2026-01-29,407377.0,25.66,25.04,25.38
9952910.05,25.0,2026-02-01,394331.0,25.52,24.95,25.11
8159786.45,25.2,2026-02-02,324497.0,25.28,25.0,25.07
15873948.46,26.04,2026-02-03,615094.0,26.05,25.24,25.27
11910931.82,26.33,2026-02-04,452135.0,26.49,25.97,26.02
8168494.3,26.07,2026-02-05,312792.0,26.41,25.98,26.3
7936626.16,25.96,2026-02-08,305800.0,26.2,25.82,26.1
5764339.75,26.15,2026-02-09,221331.0,26.18,25.85,26.04
4038695.73,26.03,2026-02-10,154973.0,26.19,25.97,26.19
4614017.14,25.89,2026-02-11,178148.0,26.05,25.81,26.04
6462205.12,25.7,2026-02-12,251084.0,25.88,25.65,25.88
9343460.62,26.02,2026-02-23,359534.0,26.17,25.88,25.98
15243702.21,26.11,2026-02-24,581708.0,26.49,25.91,26.02
9306658.06,25.96,2026-02-25,356313.0,26.35,25.94,26.06
10050140.92,25.7,2026-02-26,389890.0,25.98,25.67,25.91
