amount,close,date,volume,high,low,open
5876367.14,20.17,2025-11-25,289868.0,20.65,20.1,20.6
2253534.35,20.14,2025-11-26,111759.0,20.24,20.12,20.18
2598939.3,20.29,2025-11-27,128446.0,20.36,20.14,20.21
3384374.79,20.17,2025-11-30,167725.0,20.3,20.13,20.27
3196032.06,20.1,2025-12-01,158384.0,20.31,20.02,20.13
1955011.74,19.79,2025-12-02,97955.0,20.12,19.79,20.1
3361054.98,19.47,2025-12-03,171523.0,19.83,19.46,19.78
1350132.11,19.63,2025-12-04,69118.0,19.65,19.44,19.49
4871083.1,19.8,2025-12-07,244336.0,20.08,19.65,19.65
10307926.58,20.39,2025-12-08,503319.0,20.8,20.0,20.0
3791598.04,20.39,2025-12-09,186977.0,20.44,20.12,20.23
2602255.82,20.15,2025-12-10,128273.0,20.53,20.1,20.41
3116805.33,20.52,2025-12-11,152491.0,20.59,20.13,20.18
3249940.26,20.24,2025-12-14,159301.0,20.61,20.22,20.56
3284147.54,19.62,2025-12-15,166548.0,20.17,19.52,20.14
4494111.85,20.09,2025-12-16,227798.0,20.09,19.45,19.56
2534429.46,20.08,2025-12-17,126511.0,20.26,19.84,19.93
2812806.0,20.3,2025-12-18,138646.0,20.38,20.05,20.05
2996392.73,20.4,2025-12-21,146645.0,20.53,20.3,20.5
2174880.74,20.33,2025-12-22,106921.0,20.5,20.25,20.41
4056476.62,20.68,2025-12-23,197497.0,20.69,20.21,20.3
4894255.92,20.93,2025-12-24,234954.0,20.98,20.57,20.6
4681000.69,20.93,2025-12-25,224502.0,20.98,20.66,20.89
4838328.76,20.99,2025-12-28,229356.0,21.31,20.91,20.93
2831279.17,20.8,2025-12-29,135561.0,21.11,20.66,21.0
3165596.14,20.7,2025-12-30,152446.0,20.91,20.66,20.88
7696808.07,21.81,2026-01-04,356648.0,22.14,20.85,20.85
17079331.51,23.27,2026-01-05,752256.0,23.64,21.69,21.78
9244461.86,22.73,2026-01-06,404228.0,23.22,22.6,23.11
13913811.87,23.58,2026-01-07,594117.0,23.87,22.58,22.63
9516388.78,23.53,2026-01-08,403443.0,23.85,23.35,23.63
8823413.2,23.55,2026-01-11,374640.0,23.73,23.36,23.48
12574601.5,24.24,2026-01-12,524928.0,24.7,23.01,23.49
12689475.48,24.92,2026-01-13,509347.0,25.74,24.15,24.15
11081304.2,25.16,2026-01-14,438914.0,26.0,24.74,24.79
6605369.1,24.63,2026-01-15,264683.0,25.44,24.56,25.16
5633614.46,24.84,2026-01-18,226702.0,25.18,24.5,24.5
7322598.8,25.37,2026-01-19,291208.0,25.49,24.74,24.85
7700119.21,25.33,2026-01-20,301803.0,25.92,24.98,25.16
17623930.23,27.18,2026-01-21,659624.0,27.74,25.41,25.46
15934744.62,26.6,2026-01-22,582528.0,28.77,26.31,27.0
9935403.12,26.95,2026-01-25,369991.0,27.64,26.36,26.65
6085016.66,26.75,2026-01-26,228162.0,26.96,26.4,26.71
12565514.64,27.5,2026-01-27,454506.0,28.06,26.75,26.92
9432325.03,26.31,2026-01-28,355743.0,27.66,26.13,27.5
8177368.27,26.08,2026-01-29,313337.0,26.61,25.34,26.16
6596015.3,25.61,2026-02-01,255132.0,26.31,25.61,25.96
9459770.76,27.42,2026-02-02,350483.0,27.52,25.99,26.12
7839126.33,27.77,2026-02-03,283095.0,28.03,27.29,27.29
6530593.99,27.46,2026-02-04,237694.0,27.76,27.14,27.52
6190419.03,26.42,2026-02-05,232030.0,27.29,26.36,27.29
4505788.38,27.14,2026-02-08,167178.0,27.2,26.53,26.73
10343214.91,29.85,2026-02-09,359019.0,29.85,26.94,27.21
28939600.8,30.88,2026-02-10,913203.0,32.79,30.0,30.0
18007589.68,31.81,2026-02-11,570668.0,32.46,30.56,30.83
12797770.54,31.26,2026-02-12,408793.0,31.75,30.8,31.6
20099903.14,33.19,2026-02-23,613630.0,33.48,31.44,31.5
20870103.81,33.42,2026-02-24,617489.0,34.64,32.9,32.9
19897652.16,34.15,2026-02-25,592636.0,34.54,32.6,33.01
19428109.77,33.63,2026-02-26,578629.0,34.89,32.92,33.82
