amount,close,date,volume,high,low,open
12002666.35,9.72,2025-11-25,1232914.0,9.88,9.66,9.8
9972107.53,9.85,2025-11-26,1021830.0,9.87,9.59,9.72
7296886.74,9.75,2025-11-27,746617.0,9.88,9.72,9.83
11352609.41,9.96,2025-11-30,1148143.0,9.97,9.77,9.78
11117279.05,10.0,2025-12-01,1105501.0,10.17,9.94,9.94
3340209.43,9.93,2025-12-02,335368.0,10.02,9.88,9.95
8220959.03,10.01,2025-12-03,819745.0,10.12,9.95,9.96
3949694.44,9.9,2025-12-04,396694.0,10.05,9.88,9.98
9751634.95,9.85,2025-12-07,990388.0,9.94,9.76,9.92
9574096.57,9.72,2025-12-08,980175.0,9.87,9.71,9.85
8936294.01,9.6,2025-12-09,928151.0,9.72,9.57,9.69
11555883.53,9.66,2025-12-10,1201029.0,9.75,9.51,9.63
11670051.71,9.53,2025-12-11,1224225.0,9.59,9.46,9.59
8378209.33,9.5,2025-12-14,879617.0,9.58,9.46,9.53
9726087.53,9.56,2025-12-15,1020560.0,9.63,9.35,9.47
9804908.91,9.51,2025-12-16,1026262.0,9.64,9.44,9.53
10139755.14,9.71,2025-12-17,1048268.0,9.77,9.53,9.57
10249884.69,9.65,2025-12-18,1060865.0,9.74,9.55,9.66
8384160.06,9.72,2025-12-21,864092.0,9.75,9.64,9.72
10407897.18,9.89,2025-12-22,1053801.0,9.98,9.75,9.75
8260699.47,9.85,2025-12-23,840418.0,9.9,9.73,9.87
6968379.92,9.83,2025-12-24,706753.0,9.94,9.79,9.82
6906459.35,9.85,2025-12-25,701095.0,9.9,9.77,9.77
16932052.29,10.06,2025-12-28,1687835.0,10.1,9.81,9.84
11054046.98,10.25,2025-12-29,1083734.0,10.4,10.02,10.06
15892044.47,10.41,2025-12-30,1530070.0,10.47,10.26,10.26
26198386.58,10.07,2026-01-04,2602265.0,10.41,9.92,10.41
19139354.5,10.27,2026-01-05,1883383.0,10.3,9.97,10.05
23068971.65,9.9,2026-01-06,2318853.0,10.16,9.83,10.15
11943729.31,9.8,2026-01-07,1214574.0,9.89,9.8,9.89
20420211.05,9.87,2026-01-08,2075921.0,10.04,9.73,9.98
14182706.08,9.86,2026-01-11,1441894.0,9.91,9.78,9.85
16972445.83,10.08,2026-01-12,1688602.0,10.16,9.88,9.88
28273391.73,9.85,2026-01-13,2828036.0,10.21,9.82,10.14
16496132.99,9.97,2026-01-14,1646867.0,10.12,9.81,9.84
14212700.79,9.8,2026-01-15,1444257.0,9.99,9.72,9.9
8342683.92,9.82,2026-01-18,847872.0,9.93,9.72,9.72
10000409.66,9.92,2026-01-19,1007913.0,9.97,9.82,9.82
11369652.33,10.0,2026-01-20,1138390.0,10.06,9.91,9.96
28056470.57,10.15,2026-01-21,2746875.0,10.47,10.08,10.08
20677996.08,9.83,2026-01-22,2079442.0,10.23,9.81,10.17
33333166.73,10.39,2026-01-25,3251660.0,10.46,9.9,9.9
19984577.54,10.44,2026-01-26,1898575.0,10.68,10.32,10.39
43314120.31,10.77,2026-01-27,3994178.0,11.07,10.53,10.6
35546672.47,10.89,2026-01-28,3288863.0,10.97,10.59,10.9
40464934.18,11.02,2026-01-29,3691204.0,11.13,10.74,10.93
28790114.92,10.68,2026-02-01,2683016.0,10.96,10.6,10.7
19844554.53,10.47,2026-02-02,1892945.0,10.67,10.33,10.65
14778519.17,10.56,2026-02-03,1397595.0,10.68,10.5,10.68
16236656.87,10.53,2026-02-04,1549772.0,10.64,10.32,10.61
16851640.56,10.77,2026-02-05,1588023.0,10.8,10.3,10.3
10705167.92,10.75,2026-02-08,998712.0,10.77,10.65,10.69
9308651.29,10.76,2026-02-09,861907.0,10.92,10.73,10.79
9646789.8,10.85,2026-02-10,893788.0,10.87,10.65,10.77
13824864.86,11.04,2026-02-11,1259053.0,11.12,10.82,10.89
26119240.41,10.54,2026-02-12,2472492.0,10.8,10.45,10.8
35668796.57,11.09,2026-02-23,3212574.0,11.24,10.9,10.9
25621192.45,10.99,2026-02-24,2311006.0,11.29,10.94,11.14
14722154.15,10.89,2026-02-25,1352842.0,11.06,10.78,10.92
17554254.17,10.86,2026-02-26,1613765.0,10.96,10.81,10.88
