amount,close,date,volume,high,low,open
1400875.14,8.98,2025-11-25,155969.0,9.06,8.89,8.95
2248479.77,9.15,2025-11-26,246586.0,9.2,8.91,8.92
4406115.43,9.42,2025-11-27,470825.0,9.47,9.12,9.15
2637695.0,9.44,2025-11-30,279832.0,9.48,9.29,9.41
2014097.27,9.54,2025-12-01,212187.0,9.55,9.38,9.44
752466.64,9.45,2025-12-02,78533.0,9.63,9.45,9.54
1583715.73,9.41,2025-12-03,166629.0,9.6,9.4,9.47
861070.19,9.41,2025-12-04,90974.0,9.59,9.36,9.47
2039207.8,9.52,2025-12-07,214541.0,9.59,9.33,9.41
2386654.22,9.34,2025-12-08,254405.0,9.52,9.3,9.52
2506584.68,9.36,2025-12-09,267491.0,9.52,9.26,9.36
2859315.63,9.37,2025-12-10,304400.0,9.46,9.28,9.36
4106195.7,9.34,2025-12-11,442774.0,9.45,9.21,9.45
3168920.79,9.11,2025-12-14,346774.0,9.3,9.07,9.27
1216692.98,9.28,2025-12-15,131868.0,9.28,9.11,9.11
1740263.58,9.2,2025-12-16,188122.0,9.35,9.17,9.24
1464746.32,9.36,2025-12-17,157259.0,9.41,9.18,9.25
1738576.73,9.21,2025-12-18,187369.0,9.39,9.2,9.36
1446869.38,9.12,2025-12-21,157954.0,9.24,9.1,9.21
1352681.92,9.18,2025-12-22,146857.0,9.31,9.11,9.11
1768315.45,9.16,2025-12-23,192786.0,9.23,9.1,9.19
819729.11,9.13,2025-12-24,89736.0,9.2,9.1,9.19
1726332.86,9.05,2025-12-25,189522.0,9.2,9.03,9.13
2075540.99,9.14,2025-12-28,227127.0,9.23,9.01,9.04
915101.93,9.17,2025-12-29,99997.0,9.22,9.06,9.16
1495649.02,9.29,2025-12-30,161559.0,9.32,9.15,9.16
2830205.89,9.36,2026-01-04,305222.0,9.41,9.06,9.24
3244617.19,9.25,2026-01-05,352781.0,9.36,9.08,9.36
1054864.54,9.15,2026-01-06,114819.0,9.27,9.15,9.27
1242465.94,9.08,2026-01-07,136487.0,9.19,9.07,9.17
2622107.24,9.03,2026-01-08,291856.0,9.12,8.88,9.12
1542571.39,9.03,2026-01-11,170434.0,9.09,8.95,8.98
1354627.96,9.03,2026-01-12,149750.0,9.1,8.99,9.01
1843717.84,8.91,2026-01-13,206764.0,9.01,8.88,9.01
1763536.26,8.77,2026-01-14,199172.0,8.93,8.77,8.92
1962456.43,8.77,2026-01-15,223890.0,8.85,8.7,8.78
1651668.17,8.68,2026-01-18,189262.0,8.8,8.64,8.78
2053587.58,8.76,2026-01-19,235016.0,8.82,8.65,8.71
1685295.76,8.6,2026-01-20,194004.0,8.81,8.58,8.79
2004619.37,8.56,2026-01-21,232862.0,8.69,8.53,8.61
2093548.2,8.49,2026-01-22,245662.0,8.59,8.45,8.57
2227557.62,8.4,2026-01-25,264640.0,8.49,8.38,8.49
1156848.46,8.32,2026-01-26,137324.0,8.48,8.32,8.4
2501621.12,8.32,2026-01-27,300405.0,8.39,8.26,8.33
4193767.9,8.51,2026-01-28,497233.0,8.52,8.28,8.31
3644600.89,8.59,2026-01-29,426534.0,8.72,8.41,8.52
2898423.4,8.36,2026-02-01,343992.0,8.54,8.32,8.5
2048103.92,8.24,2026-02-02,248479.0,8.36,8.2,8.36
1391596.98,8.35,2026-02-03,166934.0,8.37,8.23,8.24
2730622.87,8.58,2026-02-04,320455.0,8.59,8.36,8.38
1200937.83,8.56,2026-02-05,140142.0,8.66,8.5,8.6
1002260.09,8.58,2026-02-08,117190.0,8.6,8.48,8.53
1038019.01,8.64,2026-02-09,120352.0,8.66,8.56,8.6
964624.72,8.65,2026-02-10,111410.0,8.7,8.62,8.67
1417494.67,8.56,2026-02-11,165889.0,8.67,8.48,8.67
1436161.48,8.48,2026-02-12,168331.0,8.62,8.47,8.56
1083175.46,8.44,2026-02-23,127918.0,8.53,8.43,8.47
1275711.82,8.36,2026-02-24,151854.0,8.48,8.35,8.47
914577.93,8.37,2026-02-25,109004.0,8.46,8.36,8.38
1060497.75,8.41,2026-02-26,125969.0,8.47,8.38,8.4
