amount,close,date,volume,high,low,open
2950395.52,5.11,2025-11-25,576433.0,5.16,5.09,5.12
3868118.42,5.19,2025-11-26,747042.0,5.22,5.09,5.11
2758523.73,5.15,2025-11-27,535310.0,5.19,5.13,5.18
5181466.37,5.21,2025-11-30,999898.0,5.23,5.13,5.15
4456489.1,5.27,2025-12-01,848561.0,5.28,5.19,5.21
1768610.2,5.31,2025-12-02,333766.0,5.33,5.25,5.27
2673389.29,5.25,2025-12-03,507837.0,5.3,5.24,5.3
1348661.75,5.28,2025-12-04,255799.0,5.3,5.24,5.25
4227325.2,5.2,2025-12-07,810701.0,5.29,5.19,5.28
3276489.68,5.2,2025-12-08,627228.0,5.26,5.18,5.19
2550655.89,5.23,2025-12-09,488290.0,5.25,5.19,5.2
2948437.21,5.22,2025-12-10,562222.0,5.27,5.22,5.23
3682261.24,5.24,2025-12-11,701652.0,5.28,5.21,5.22
3762650.68,5.3,2025-12-14,711815.0,5.32,5.23,5.24
2423762.81,5.21,2025-12-15,463898.0,5.3,5.18,5.29
2947478.93,5.26,2025-12-16,563092.0,5.28,5.17,5.21
2661704.74,5.25,2025-12-17,508438.0,5.27,5.21,5.26
3878888.59,5.2,2025-12-18,743641.0,5.25,5.19,5.23
5146747.55,5.18,2025-12-21,991272.0,5.22,5.17,5.22
7707344.4,5.23,2025-12-22,1465389.0,5.31,5.18,5.18
4924840.99,5.2,2025-12-23,947727.0,5.24,5.17,5.23
3733973.66,5.2,2025-12-24,716808.0,5.24,5.18,5.2
6563925.06,5.25,2025-12-25,1257740.0,5.27,5.17,5.2
11393935.14,5.09,2025-12-28,2227307.0,5.23,5.06,5.23
6183520.66,4.97,2025-12-29,1237792.0,5.09,4.96,5.08
3356357.69,4.96,2025-12-30,676948.0,4.98,4.94,4.96
3717420.09,5.01,2026-01-04,745752.0,5.01,4.95,4.97
4156428.18,5.02,2026-01-05,830621.0,5.02,4.99,5.01
3163181.18,5.01,2026-01-06,630285.0,5.04,5.0,5.02
2875942.67,5.02,2026-01-07,573546.0,5.04,4.99,5.01
2960312.19,5.03,2026-01-08,589067.0,5.04,5.01,5.02
3475722.18,5.04,2026-01-11,690025.0,5.05,5.01,5.04
3925514.13,5.03,2026-01-12,778451.0,5.06,5.02,5.05
3405452.12,4.99,2026-01-13,678929.0,5.04,4.98,5.04
2032892.93,4.97,2026-01-14,408358.0,4.99,4.96,4.99
3289027.98,4.97,2026-01-15,658101.0,5.03,4.96,4.98
2678018.5,4.99,2026-01-18,536224.0,5.02,4.96,4.97
4594413.09,5.05,2026-01-19,914621.0,5.06,4.98,4.99
2780561.0,5.01,2026-01-20,554331.0,5.05,5.0,5.04
2491582.23,5.01,2026-01-21,497192.0,5.03,5.0,5.02
2854404.57,5.0,2026-01-22,570746.0,5.02,4.99,5.01
3623656.9,5.01,2026-01-25,723136.0,5.03,4.98,5.0
2840783.24,4.94,2026-01-26,572455.0,5.02,4.94,5.02
4418016.54,4.92,2026-01-27,893617.0,4.98,4.91,4.94
5680111.77,4.92,2026-01-28,1164829.0,4.93,4.83,4.92
2527197.08,4.9,2026-01-29,515383.0,4.93,4.86,4.9
2896942.19,4.84,2026-02-01,593108.0,4.93,4.84,4.9
2324871.7,4.83,2026-02-02,481249.0,4.87,4.81,4.86
2668641.83,4.88,2026-02-03,549311.0,4.89,4.81,4.81
2655647.44,4.87,2026-02-04,546559.0,4.88,4.83,4.87
1782906.39,4.87,2026-02-05,365666.0,4.89,4.84,4.85
1861194.1,4.89,2026-02-08,381299.0,4.9,4.86,4.89
1408156.94,4.88,2026-02-09,288930.0,4.89,4.86,4.89
1313698.7,4.89,2026-02-10,268783.0,4.9,4.87,4.88
2185694.51,4.92,2026-02-11,444455.0,4.94,4.89,4.9
2582087.5,4.85,2026-02-12,529959.0,4.93,4.85,4.92
4942967.7,4.89,2026-02-23,1010833.0,4.91,4.85,4.86
9483260.81,4.9,2026-02-24,1921740.0,5.0,4.88,4.9
6588002.53,4.98,2026-02-25,1326952.0,4.99,4.9,4.91
13096116.14,5.1,2026-02-26,2590666.0,5.12,4.96,4.98
