amount,close,date,volume,high,low,open
2268579.9,33.32,2025-11-25,67521.0,34.75,32.77,34.39
1626013.2,31.7,2025-11-26,50291.0,33.22,31.7,32.88
1459472.7,31.9,2025-11-27,46533.0,31.94,30.65,31.76
1203218.72,31.9,2025-11-30,37592.0,32.45,31.72,32.0
993438.6,31.18,2025-12-01,31623.0,31.84,31.13,31.75
982870.27,30.05,2025-12-02,32243.0,31.48,29.95,31.21
846761.71,29.74,2025-12-03,28398.0,30.38,29.4,30.08
695417.94,29.91,2025-12-04,23489.0,29.98,29.05,29.43
748225.89,30.1,2025-12-07,24908.0,30.25,29.74,30.05
696712.98,30.14,2025-12-08,23096.0,30.45,29.9,30.1
815098.56,29.73,2025-12-09,27320.0,30.41,29.45,30.12
1042026.19,28.59,2025-12-10,35830.0,29.92,28.58,29.71
950560.85,28.29,2025-12-11,33500.0,28.87,28.04,28.5
528658.03,28.15,2025-12-14,18849.0,28.23,27.78,28.0
434265.91,28.34,2025-12-15,15319.0,28.71,28.04,28.71
780862.37,28.13,2025-12-16,28165.0,28.37,27.23,28.2
475254.11,27.97,2025-12-17,16905.0,28.36,27.72,27.9
510093.11,28.6,2025-12-18,17897.0,28.69,27.81,28.09
638713.49,28.9,2025-12-21,22112.0,29.09,28.52,28.66
408159.59,28.7,2025-12-22,14264.0,29.18,28.41,28.79
523207.8,29.08,2025-12-23,18049.0,29.11,28.51,28.68
1225986.06,30.0,2025-12-24,41327.0,30.3,28.92,29.05
822457.26,29.58,2025-12-25,27719.0,29.93,29.4,29.88
1065414.65,32.54,2025-12-28,33628.0,32.54,29.13,29.5
3368122.4,35.79,2025-12-29,96010.0,35.79,33.3,34.54
3907003.64,39.37,2025-12-30,100348.0,39.37,37.13,37.13
6397109.66,35.45,2026-01-04,175488.0,38.53,35.43,38.53
4031872.22,34.42,2026-01-05,116798.0,35.36,33.9,34.78
2754893.32,33.98,2026-01-06,80871.0,34.69,33.64,34.21
2600021.21,34.36,2026-01-07,76125.0,34.5,33.58,33.79
2643973.65,34.6,2026-01-08,76989.0,34.78,33.85,34.02
4710102.34,36.39,2026-01-11,132016.0,37.9,34.06,35.13
2556851.53,34.4,2026-01-12,73575.0,36.03,34.05,36.03
1398743.52,34.49,2026-01-13,40524.0,35.1,34.0,34.42
933849.88,33.93,2026-01-14,27567.0,34.24,33.51,33.81
1250906.78,35.05,2026-01-15,36152.0,35.21,33.8,33.88
978829.98,34.78,2026-01-18,28190.0,35.28,34.19,35.0
1057659.65,34.0,2026-01-19,31117.0,35.01,33.5,35.01
562158.92,34.09,2026-01-20,16653.0,34.15,33.21,33.61
729196.72,34.21,2026-01-21,21347.0,34.5,33.9,34.0
833780.78,34.55,2026-01-22,24234.0,34.66,33.92,34.21
897460.84,33.84,2026-01-25,26396.0,34.97,33.49,34.55
640745.56,34.14,2026-01-26,19061.0,34.24,32.66,33.65
766337.73,32.83,2026-01-27,23066.0,34.06,32.82,33.89
575225.92,32.56,2026-01-28,17532.0,33.31,32.36,32.78
612788.94,32.92,2026-01-29,18784.0,33.1,32.1,32.4
529572.72,32.72,2026-02-01,16010.0,33.44,32.31,32.9
514044.77,33.44,2026-02-02,15447.0,33.52,32.75,32.75
1306150.48,33.98,2026-02-03,38332.0,34.44,33.54,34.19
504559.58,33.71,2026-02-04,14950.0,33.97,33.57,33.62
620155.3,33.93,2026-02-05,18230.0,34.28,33.35,33.35
2428523.42,37.32,2026-02-08,66384.0,37.32,33.95,34.14
3110107.18,35.92,2026-02-09,86097.0,37.2,35.58,36.99
1792987.38,35.05,2026-02-10,50814.0,35.74,35.03,35.74
1760340.18,34.66,2026-02-11,50405.0,35.73,34.35,35.65
1325885.78,34.6,2026-02-12,37973.0,35.38,34.41,34.57
1484000.46,35.26,2026-02-23,42318.0,35.27,34.64,35.09
1136244.19,35.2,2026-02-24,32314.0,35.39,34.88,34.97
1846643.97,36.1,2026-02-25,51835.0,36.1,34.88,35.24
998966.41,35.65,2026-02-26,28117.0,35.71,35.31,35.71
