amount,close,date,volume,high,low,open
871802.48,10.77,2025-11-25,80554,10.91,10.75,10.79
772932.73,10.75,2025-11-26,71743,10.84,10.71,10.71
1015881.33,10.88,2025-11-27,93846,10.88,10.7,10.75
1297962.43,10.97,2025-11-30,118724,11.0,10.82,10.87
772759.39,10.88,2025-12-01,70988,10.97,10.85,10.97
981084.39,10.9,2025-12-02,90332,10.94,10.78,10.9
981204.98,10.81,2025-12-03,90622,10.93,10.75,10.92
1240710.64,11.02,2025-12-04,113602,11.03,10.7,10.75
1175255.92,11.1,2025-12-07,106098,11.13,11.01,11.04
1156678.96,11.04,2025-12-08,104134,11.18,11.01,11.13
1486796.41,11.22,2025-12-09,132778,11.33,10.97,11.02
2526942.94,11.35,2025-12-10,221272,11.53,11.23,11.23
1463190.4,11.25,2025-12-11,128503,11.53,11.24,11.32
1748909.97,11.46,2025-12-14,152181,11.57,11.26,11.26
1156220.65,11.4,2025-12-15,101096,11.62,11.34,11.6
1463989.35,11.47,2025-12-16,129027,11.48,11.23,11.3
921395.79,11.42,2025-12-17,80323,11.55,11.37,11.44
1358892.72,11.54,2025-12-18,117963,11.58,11.42,11.45
2035434.19,11.64,2025-12-21,174746,11.71,11.46,11.54
1466789.81,11.55,2025-12-22,126984,11.7,11.46,11.6
1049822.49,11.5,2025-12-23,91116,11.64,11.45,11.48
1556037.33,11.33,2025-12-24,136678,11.52,11.33,11.51
1631659.45,11.25,2025-12-25,144711,11.39,11.16,11.33
1642238.18,10.99,2025-12-28,148256,11.22,10.98,11.2
1002595.81,10.96,2025-12-29,91537,11.02,10.88,10.95
2508416.38,11.42,2025-12-30,221419,11.6,11.02,11.04
2120251.13,11.51,2026-01-04,184343,11.6,11.38,11.4
2240917.75,11.66,2026-01-05,192555,11.75,11.51,11.56
2145158.76,11.59,2026-01-06,184983,11.75,11.45,11.61
1696901.17,11.46,2026-01-07,148198,11.52,11.4,11.52
2326503.56,11.39,2026-01-08,204501,11.49,11.3,11.49
1985190.66,11.45,2026-01-11,173602,11.52,11.36,11.44
1847958.13,11.4,2026-01-12,161346,11.52,11.38,11.47
2088436.91,11.25,2026-01-13,185036,11.43,11.12,11.43
1530759.69,11.32,2026-01-14,135082,11.4,11.2,11.21
913804.86,11.32,2026-01-15,80645,11.39,11.28,11.34
2098250.42,11.67,2026-01-18,180836,11.67,11.37,11.37
2291512.41,11.73,2026-01-19,195169,11.85,11.6,11.67
1168364.02,11.78,2026-01-20,99499,11.84,11.62,11.69
2979710.72,12.01,2026-01-21,250323,12.08,11.69,11.8
1741273.69,11.84,2026-01-22,146072,12.18,11.81,12.02
1502989.42,11.64,2026-01-25,128791,11.88,11.56,11.88
1572004.39,11.79,2026-01-26,134542,11.87,11.45,11.63
1338653.71,11.68,2026-01-27,113895,11.97,11.65,11.96
1263491.57,11.55,2026-01-28,109014,11.73,11.48,11.68
1386117.14,11.56,2026-01-29,120165,11.64,11.42,11.54
1266204.43,11.27,2026-02-01,110883,11.63,11.26,11.52
1057601.9,11.31,2026-02-02,93754,11.34,11.18,11.34
1125697.01,11.53,2026-02-03,98213,11.54,11.22,11.28
1581007.88,11.65,2026-02-04,135287,11.83,11.47,11.48
3178103.05,12.03,2026-02-05,264596,12.24,11.59,11.6
1829436.74,12.02,2026-02-08,151627,12.29,12.0,12.29
1127952.19,11.95,2026-02-09,94426,12.03,11.87,12.02
1173839.09,12.05,2026-02-10,97256,12.14,11.92,11.98
993323.84,11.95,2026-02-11,82965,12.06,11.91,12.03
1251399.18,11.82,2026-02-12,105022,12.01,11.8,11.95
2079040.76,12.22,2026-02-23,171651,12.29,11.89,11.92
1541514.57,12.23,2026-02-24,125961,12.31,12.18,12.22
1140432.59,12.16,2026-02-25,93908,12.23,12.08,12.22
777612.07,12.11,2026-02-26,64091,12.21,12.07,12.13
