amount,close,date,volume,high,low,open
340889.93,15.28,2025-11-25,22282.0,15.38,15.23,15.3
1737000.03,15.91,2025-11-26,107813.0,16.4,15.79,15.85
693957.46,15.66,2025-11-27,44165.0,15.93,15.63,15.88
755513.32,15.99,2025-11-30,47541.0,16.08,15.61,15.63
426058.88,15.8,2025-12-01,26994.0,15.98,15.69,15.98
388799.68,15.83,2025-12-02,24462.0,16.09,15.76,16.09
327251.12,15.68,2025-12-03,20829.0,15.88,15.66,15.83
418370.62,15.92,2025-12-04,26344.0,16.02,15.59,15.59
485462.61,15.78,2025-12-07,30747.0,15.93,15.7,15.93
615405.55,15.45,2025-12-08,39459.0,15.76,15.42,15.72
436416.16,15.7,2025-12-09,27954.0,15.77,15.38,15.44
481260.94,15.38,2025-12-10,31060.0,15.73,15.32,15.68
468292.37,15.26,2025-12-11,30564.0,15.47,15.22,15.43
345934.84,15.33,2025-12-14,22584.0,15.38,15.22,15.3
259653.65,15.09,2025-12-15,17112.0,15.38,15.06,15.38
517522.48,15.4,2025-12-16,33817.0,15.47,15.09,15.09
485764.33,15.3,2025-12-17,31831.0,15.39,15.18,15.39
492130.16,15.38,2025-12-18,31947.0,15.5,15.26,15.3
611494.38,15.28,2025-12-21,39918.0,15.42,15.25,15.38
527543.02,15.09,2025-12-22,34839.0,15.32,15.07,15.32
460798.73,15.11,2025-12-23,30480.0,15.2,15.05,15.1
646249.55,15.29,2025-12-24,42327.0,15.38,15.06,15.13
511535.18,15.16,2025-12-25,33602.0,15.34,15.14,15.33
1621112.15,15.73,2025-12-28,103665.0,15.79,15.19,15.19
540474.97,15.65,2025-12-29,34545.0,15.79,15.45,15.45
576478.78,15.42,2025-12-30,37157.0,15.72,15.41,15.71
906000.37,15.42,2026-01-04,58785.0,15.55,15.28,15.42
760207.67,15.51,2026-01-05,48953.0,15.67,15.39,15.42
679234.67,15.45,2026-01-06,43933.0,15.55,15.38,15.52
640953.88,15.56,2026-01-07,41326.0,15.64,15.38,15.44
921244.21,15.63,2026-01-08,58982.0,15.76,15.47,15.57
1190527.7,15.81,2026-01-11,76147.0,15.81,15.48,15.6
967951.66,15.87,2026-01-12,60869.0,16.12,15.8,15.8
963914.16,15.88,2026-01-13,60486.0,16.12,15.75,15.95
1286237.18,16.1,2026-01-14,79258.0,16.58,15.78,15.78
932679.28,16.11,2026-01-15,57507.0,16.38,16.01,16.11
670584.77,16.13,2026-01-18,41488.0,16.27,16.09,16.11
672602.96,15.97,2026-01-19,42034.0,16.25,15.86,16.13
687418.17,16.03,2026-01-20,42788.0,16.19,15.91,16.05
850195.8,15.96,2026-01-21,53389.0,16.09,15.83,16.05
787144.71,15.97,2026-01-22,49371.0,16.02,15.89,15.95
837653.49,15.72,2026-01-25,53307.0,15.96,15.62,15.96
612398.72,15.56,2026-01-26,39467.0,15.75,15.39,15.61
662321.34,15.37,2026-01-27,43003.0,15.58,15.32,15.5
1485590.43,15.66,2026-01-28,94896.0,15.77,15.46,15.6
1205546.51,15.65,2026-01-29,76901.0,15.82,15.48,15.6
1706710.98,15.79,2026-02-01,106806.0,16.12,15.64,15.65
1375608.09,15.56,2026-02-02,87838.0,16.02,15.44,15.79
692332.72,15.65,2026-02-03,44456.0,15.67,15.41,15.56
795538.11,15.75,2026-02-04,50445.0,15.91,15.55,15.58
525025.81,15.76,2026-02-05,33167.0,15.93,15.61,15.65
759214.43,15.74,2026-02-08,48252.0,15.92,15.65,15.92
855887.1,15.51,2026-02-09,55074.0,15.72,15.44,15.71
448039.65,15.53,2026-02-10,28879.0,15.55,15.46,15.49
452509.55,15.48,2026-02-11,29189.0,15.57,15.47,15.53
516626.61,15.41,2026-02-12,33342.0,15.59,15.39,15.45
922228.0,15.58,2026-02-23,58981.0,15.72,15.5,15.57
713626.53,15.72,2026-02-24,45214.0,15.88,15.61,15.62
664173.2,15.55,2026-02-25,42688.0,15.83,15.48,15.72
688095.35,15.85,2026-02-26,43709.0,15.88,15.5,15.5
