amount,close,date,volume,high,low,open
3247359.65,8.0,2025-11-25,401216.0,8.19,7.98,8.09
3158887.78,7.82,2025-11-26,399883.0,8.04,7.8,7.99
6798531.83,8.6,2025-11-27,827417.0,8.6,7.71,7.85
9297427.59,8.73,2025-11-30,1068361.0,8.89,8.59,8.7
12589591.37,9.02,2025-12-01,1380012.0,9.54,8.83,8.9
9248659.34,8.55,2025-12-02,1050338.0,9.23,8.47,9.0
6460627.46,8.32,2025-12-03,760125.0,8.76,8.3,8.45
6537329.89,8.72,2025-12-04,764535.0,8.94,8.2,8.32
10016907.0,9.1,2025-12-07,1108310.0,9.18,8.83,8.83
7932752.53,9.04,2025-12-08,882718.0,9.16,8.8,8.98
9911682.78,9.13,2025-12-09,1083071.0,9.41,8.9,8.95
6729013.14,8.61,2025-12-10,769448.0,9.0,8.59,9.0
4511455.89,8.42,2025-12-11,532419.0,8.64,8.31,8.64
4820233.17,8.36,2025-12-14,574686.0,8.63,8.23,8.49
4080400.27,7.69,2025-12-15,519345.0,8.21,7.64,8.2
3942172.17,7.52,2025-12-16,528158.0,7.68,7.34,7.63
3004654.18,7.45,2025-12-17,400620.0,7.65,7.41,7.43
3434788.3,7.76,2025-12-18,448335.0,7.8,7.45,7.45
200186.14,8.54,2025-12-21,23441.0,8.54,8.54,8.54
12666209.07,8.53,2025-12-22,1466135.0,9.19,8.21,8.5
7155987.78,8.59,2025-12-23,840542.0,8.65,8.25,8.25
5472952.61,8.5,2025-12-24,642489.0,8.68,8.4,8.59
5160696.32,8.36,2025-12-25,618722.0,8.48,8.24,8.45
3766634.98,8.15,2025-12-28,458845.0,8.4,8.12,8.4
2859733.03,8.0,2025-12-29,355836.0,8.23,7.95,8.2
3328433.23,7.87,2025-12-30,425568.0,7.98,7.73,7.98
2360004.03,7.87,2026-01-04,299806.0,8.0,7.81,7.99
2908708.47,7.92,2026-01-05,367788.0,7.99,7.81,7.87
4449523.17,7.95,2026-01-06,559066.0,8.12,7.85,7.9
3677095.73,7.79,2026-01-07,469566.0,7.94,7.78,7.93
3217668.14,7.8,2026-01-08,410348.0,7.94,7.77,7.85
4192181.09,7.79,2026-01-11,537980.0,7.87,7.76,7.8
3696603.18,7.5,2026-01-12,482919.0,7.79,7.48,7.79
2607188.23,7.55,2026-01-13,346213.0,7.65,7.44,7.47
1962667.69,7.34,2026-01-14,265077.0,7.53,7.34,7.53
1275261.59,7.28,2026-01-15,174269.0,7.4,7.25,7.34
1704220.36,7.5,2026-01-18,228809.0,7.53,7.24,7.28
1344455.03,7.36,2026-01-19,181714.0,7.52,7.33,7.51
1050833.88,7.24,2026-01-20,144737.0,7.37,7.22,7.37
1738311.39,7.38,2026-01-21,237880.0,7.41,7.22,7.22
3432211.1,7.7,2026-01-22,454274.0,7.7,7.3,7.38
2118852.19,7.48,2026-01-25,281011.0,7.75,7.42,7.75
1905782.71,7.54,2026-01-26,255476.0,7.6,7.23,7.42
1611322.06,7.35,2026-01-27,217909.0,7.47,7.35,7.45
1545181.99,7.21,2026-01-28,213327.0,7.35,7.2,7.35
1191802.21,7.25,2026-01-29,164616.0,7.29,7.19,7.22
1318599.75,7.0,2026-02-01,185719.0,7.25,6.99,7.2
889340.87,7.15,2026-02-02,125495.0,7.15,7.0,7.0
1000860.44,7.24,2026-02-03,138879.0,7.3,7.1,7.14
3652443.08,7.5,2026-02-04,487828.0,7.59,7.26,7.28
2125856.76,7.16,2026-02-05,296451.0,7.3,7.11,7.3
1393753.24,7.24,2026-02-08,192835.0,7.3,7.16,7.17
882282.62,7.16,2026-02-09,122942.0,7.26,7.15,7.25
697049.55,7.11,2026-02-10,97645.0,7.19,7.1,7.16
801969.43,7.05,2026-02-11,113284.0,7.13,7.04,7.11
668026.25,7.05,2026-02-12,94257.0,7.14,7.04,7.07
1051385.67,7.17,2026-02-23,146955.0,7.19,7.1,7.1
1087892.47,7.23,2026-02-24,150382.0,7.27,7.15,7.21
2846541.99,7.37,2026-02-25,385800.0,7.52,7.21,7.24
2237340.55,7.51,2026-02-26,301422.0,7.55,7.24,7.35
