amount,close,date,volume,high,low,open
457537.12,5.8,2025-11-25,77935.0,5.92,5.8,5.9
848865.2,5.73,2025-11-26,147460.0,5.82,5.71,5.81
1279331.87,5.78,2025-11-27,220992.0,5.9,5.68,5.76
1024993.29,5.9,2025-11-30,174485.0,5.91,5.75,5.77
576829.34,5.83,2025-12-01,98444.0,5.94,5.83,5.89
819138.86,5.84,2025-12-02,140959.0,5.92,5.73,5.83
679346.53,5.77,2025-12-03,117723.0,5.83,5.73,5.8
381152.49,5.81,2025-12-04,65991.0,5.82,5.73,5.73
591705.93,5.83,2025-12-07,101217.0,5.89,5.8,5.83
591704.2,5.77,2025-12-08,102115.0,5.85,5.75,5.81
910765.06,5.85,2025-12-09,155993.0,5.95,5.71,5.75
1652225.74,5.94,2025-12-10,276205.0,6.08,5.85,5.86
757762.45,5.88,2025-12-11,128672.0,5.92,5.86,5.92
698051.24,5.8,2025-12-14,120291.0,5.86,5.78,5.86
489470.43,5.71,2025-12-15,85413.0,5.8,5.68,5.77
737785.02,5.66,2025-12-16,130906.0,5.74,5.57,5.74
539903.7,5.61,2025-12-17,95699.0,5.68,5.61,5.63
537561.93,5.65,2025-12-18,95427.0,5.66,5.59,5.62
518504.52,5.66,2025-12-21,91652.0,5.68,5.63,5.65
645823.01,5.6,2025-12-22,115117.0,5.67,5.58,5.62
384205.41,5.62,2025-12-23,68609.0,5.62,5.57,5.58
528505.07,5.65,2025-12-24,94108.0,5.66,5.59,5.62
616616.81,5.6,2025-12-25,109913.0,5.65,5.59,5.64
798255.69,5.55,2025-12-28,143928.0,5.59,5.51,5.58
747951.5,5.48,2025-12-29,136168.0,5.54,5.45,5.54
730652.62,5.46,2025-12-30,134829.0,5.48,5.37,5.47
768864.91,5.58,2026-01-04,139032.0,5.6,5.44,5.45
854352.99,5.6,2026-01-05,152456.0,5.63,5.58,5.6
945297.46,5.48,2026-01-06,171208.0,5.61,5.47,5.58
706855.3,5.51,2026-01-07,128674.0,5.53,5.45,5.47
940368.02,5.53,2026-01-08,171090.0,5.54,5.46,5.5
1188254.09,5.51,2026-01-11,216177.0,5.54,5.48,5.54
2080950.6,5.61,2026-01-12,370731.0,5.73,5.45,5.51
1184370.35,5.54,2026-01-13,213066.0,5.61,5.51,5.55
1550210.64,5.65,2026-01-14,275719.0,5.69,5.51,5.52
746707.38,5.58,2026-01-15,133323.0,5.63,5.57,5.63
1904399.25,5.81,2026-01-18,332461.0,5.86,5.55,5.58
4766172.14,6.19,2026-01-19,787345.0,6.39,5.78,5.81
2015955.79,5.99,2026-01-20,335316.0,6.13,5.97,6.13
2167997.7,6.1,2026-01-21,358899.0,6.15,5.93,5.97
1463677.53,5.99,2026-01-22,243653.0,6.09,5.98,6.05
1566882.97,5.83,2026-01-25,267918.0,5.96,5.81,5.96
771283.35,5.78,2026-01-26,132839.0,5.9,5.74,5.82
1030665.58,5.88,2026-01-27,175412.0,5.95,5.78,5.78
1293007.25,5.77,2026-01-28,222283.0,5.94,5.76,5.8
1002537.49,5.79,2026-01-29,174276.0,5.82,5.68,5.72
996622.57,5.59,2026-02-01,175411.0,5.78,5.59,5.75
490677.5,5.64,2026-02-02,87418.0,5.65,5.57,5.64
1924360.39,5.89,2026-02-03,323864.0,6.1,5.68,5.69
2733600.06,6.05,2026-02-04,452143.0,6.14,5.89,5.9
2884940.35,6.11,2026-02-05,472537.0,6.25,5.9,6.25
7640499.21,6.72,2026-02-08,1172418.0,6.72,6.24,6.5
9185696.53,6.41,2026-02-09,1354319.0,7.21,6.37,7.2
8962979.67,6.76,2026-02-10,1324213.0,7.05,6.46,6.53
6543428.21,6.24,2026-02-11,1039802.0,6.5,6.14,6.5
2891992.42,6.07,2026-02-12,470585.0,6.29,6.07,6.23
3102402.93,6.31,2026-02-23,493795.0,6.35,6.16,6.18
3656997.07,6.45,2026-02-24,563403.0,6.63,6.35,6.35
5775923.45,6.72,2026-02-25,864279.0,6.88,6.45,6.49
3875928.55,6.88,2026-02-26,571518.0,6.99,6.56,6.76
