amount,close,date,volume,high,low,open
12999944.3,7.38,2025-11-25,1741423.0,7.93,7.09,7.43
6520136.24,7.11,2025-11-26,920380.0,7.29,6.9,7.25
6425506.71,7.2,2025-11-27,896930.0,7.33,6.97,7.15
5015203.37,7.21,2025-11-30,691719.0,7.42,7.17,7.17
5224612.84,7.25,2025-12-01,722445.0,7.34,7.08,7.15
8474356.95,7.42,2025-12-02,1132321.0,7.89,7.26,7.26
7502404.1,7.42,2025-12-03,985174.0,8.1,7.37,7.51
7782053.37,7.86,2025-12-04,1016752.0,8.16,7.22,7.31
14849271.01,8.65,2025-12-07,1812564.0,8.65,7.85,8.1
12013785.86,8.18,2025-12-08,1457557.0,8.49,8.02,8.35
7715880.36,7.9,2025-12-09,970271.0,8.31,7.76,8.02
6257067.41,7.11,2025-12-10,857281.0,7.78,7.11,7.76
4767508.87,6.79,2025-12-11,690785.0,7.09,6.75,7.07
3482731.68,6.87,2025-12-14,507619.0,6.98,6.69,6.69
2097377.7,6.43,2025-12-15,319816.0,6.85,6.39,6.85
2555765.05,6.33,2025-12-16,406165.0,6.43,6.2,6.43
2351938.03,6.34,2025-12-17,367534.0,6.48,6.34,6.41
3799229.87,6.71,2025-12-18,574226.0,6.86,6.31,6.41
2794883.24,6.74,2025-12-21,416720.0,6.81,6.6,6.67
2280782.54,6.55,2025-12-22,346884.0,6.72,6.49,6.7
3317715.66,6.85,2025-12-23,488799.0,6.9,6.57,6.58
3065718.65,6.93,2025-12-24,444266.0,6.98,6.83,6.85
4156883.76,7.03,2025-12-25,597903.0,7.17,6.79,6.9
2582903.08,6.85,2025-12-28,376556.0,6.99,6.76,6.84
1399672.08,6.67,2025-12-29,208101.0,6.82,6.65,6.81
1557324.67,6.57,2025-12-30,236917.0,6.7,6.51,6.67
1568645.67,6.5,2026-01-04,240733.0,6.64,6.45,6.62
1650624.35,6.54,2026-01-05,253564.0,6.57,6.44,6.49
2450748.34,6.61,2026-01-06,371400.0,6.72,6.47,6.51
1685337.13,6.57,2026-01-07,256680.0,6.63,6.49,6.55
1804283.27,6.6,2026-01-08,274207.0,6.62,6.52,6.57
3093241.38,6.94,2026-01-11,453799.0,6.94,6.66,6.67
3028012.96,6.9,2026-01-12,434008.0,7.16,6.81,6.99
1952610.15,6.9,2026-01-13,283583.0,7.01,6.72,6.97
1520086.69,6.68,2026-01-14,226845.0,6.89,6.61,6.85
1328809.24,6.43,2026-01-15,204016.0,6.75,6.4,6.72
875423.87,6.58,2026-01-18,133616.0,6.62,6.44,6.47
1080053.48,6.46,2026-01-19,166851.0,6.56,6.41,6.55
649778.27,6.48,2026-01-20,100737.0,6.49,6.35,6.43
931423.04,6.61,2026-01-21,141468.0,6.63,6.5,6.5
1339959.12,6.88,2026-01-22,197280.0,6.88,6.61,6.64
2769443.01,6.38,2026-01-25,424650.0,6.94,6.3,6.91
1093548.69,6.39,2026-01-26,173269.0,6.41,6.19,6.32
999074.74,6.42,2026-01-27,156841.0,6.44,6.3,6.35
1059012.87,6.29,2026-01-28,166647.0,6.48,6.25,6.35
932706.98,6.23,2026-01-29,149817.0,6.33,6.14,6.24
744732.93,6.15,2026-02-01,119188.0,6.31,6.15,6.18
594485.9,6.27,2026-02-02,95156.0,6.29,6.18,6.2
574403.25,6.31,2026-02-03,91286.0,6.33,6.23,6.26
822577.66,6.33,2026-02-04,129626.0,6.39,6.27,6.29
673151.41,6.29,2026-02-05,106784.0,6.38,6.23,6.26
762857.41,6.38,2026-02-08,119650.0,6.41,6.33,6.34
589168.68,6.37,2026-02-09,92395.0,6.43,6.31,6.39
498022.46,6.3,2026-02-10,78595.0,6.38,6.3,6.35
576344.42,6.2,2026-02-11,92505.0,6.31,6.18,6.31
647457.68,6.22,2026-02-12,103374.0,6.32,6.2,6.2
716534.2,6.28,2026-02-23,114182.0,6.32,6.23,6.27
851604.03,6.37,2026-02-24,133805.0,6.39,6.28,6.29
1241037.75,6.18,2026-02-25,199384.0,6.39,6.15,6.39
734381.65,6.3,2026-02-26,117742.0,6.3,6.13,6.18
