amount,close,date,volume,high,low,open
1145411.97,7.08,2025-11-25,159527,7.29,7.06,7.15
982694.87,7.12,2025-11-26,138109,7.19,7.01,7.08
1137431.17,7.26,2025-11-27,158233,7.26,7.08,7.17
1020864.38,7.3,2025-11-30,139274,7.43,7.25,7.3
964403.15,7.35,2025-12-01,131751,7.37,7.26,7.32
714406.85,7.32,2025-12-02,97054,7.52,7.27,7.38
833764.59,7.17,2025-12-03,115354,7.39,7.16,7.32
689211.82,7.22,2025-12-04,95704,7.24,7.11,7.14
948270.26,7.15,2025-12-07,132734,7.22,7.07,7.21
1156102.41,7.21,2025-12-08,160876,7.25,7.09,7.16
947358.24,7.19,2025-12-09,131754,7.26,7.12,7.21
910681.43,6.93,2025-12-10,129897,7.17,6.93,7.17
876323.33,6.82,2025-12-11,126844,7.0,6.8,6.98
767691.9,6.87,2025-12-14,112116,6.9,6.76,6.8
472750.98,6.76,2025-12-15,69437,6.93,6.74,6.84
765075.23,6.75,2025-12-16,114218,6.77,6.62,6.76
563900.7,6.74,2025-12-17,83234,6.83,6.7,6.71
961813.09,6.94,2025-12-18,139402,6.95,6.83,6.83
683747.89,6.95,2025-12-21,98353,7.01,6.91,6.92
650029.06,6.81,2025-12-22,95232,6.95,6.79,6.95
504857.38,6.84,2025-12-23,73803,6.88,6.74,6.81
504390.04,6.9,2025-12-24,73284,6.92,6.83,6.86
652261.32,6.86,2025-12-25,94723,6.94,6.83,6.9
762837.86,6.83,2025-12-28,111938,6.89,6.75,6.86
694206.29,6.85,2025-12-29,102012,6.89,6.73,6.82
717096.59,6.91,2025-12-30,104221,6.95,6.8,6.84
517375.96,6.89,2026-01-04,75048,6.93,6.86,6.9
855822.96,6.94,2026-01-05,123451,6.97,6.87,6.89
975374.05,6.82,2026-01-06,142909,6.92,6.76,6.92
1548934.68,6.96,2026-01-07,221938,7.13,6.77,6.81
927189.5,6.97,2026-01-08,133342,7.0,6.91,6.95
1237636.46,6.94,2026-01-11,179002,6.96,6.87,6.96
1071011.42,6.95,2026-01-12,153534,7.04,6.92,6.95
937090.99,6.96,2026-01-13,134642,7.03,6.88,6.96
996899.84,7.02,2026-01-14,142053,7.08,6.9,6.96
1366765.11,7.15,2026-01-15,191844,7.21,7.01,7.04
1577517.08,7.28,2026-01-18,217639,7.39,7.16,7.26
1946616.77,7.3,2026-01-19,266207,7.47,7.2,7.36
1485226.74,7.39,2026-01-20,201404,7.44,7.26,7.29
1594279.23,7.46,2026-01-21,214752,7.49,7.29,7.4
1604117.43,7.28,2026-01-22,219655,7.41,7.24,7.41
1183124.34,7.39,2026-01-25,160827,7.42,7.27,7.29
742490.59,7.25,2026-01-26,102534,7.35,7.16,7.35
811953.2,7.27,2026-01-27,112103,7.3,7.18,7.22
877452.51,7.17,2026-01-28,121725,7.29,7.13,7.2
845182.85,7.18,2026-01-29,118346,7.23,7.04,7.1
859220.18,7.05,2026-02-01,120324,7.23,7.04,7.1
724234.18,6.99,2026-02-02,103356,7.13,6.95,7.09
713643.5,7.12,2026-02-03,100757,7.13,6.96,7.0
602581.31,7.07,2026-02-04,85119,7.14,7.04,7.12
503881.71,7.08,2026-02-05,71063,7.15,7.0,7.04
678102.9,7.08,2026-02-08,95704,7.13,7.06,7.08
491301.9,7.07,2026-02-09,69493,7.1,7.03,7.1
403177.54,7.03,2026-02-10,57217,7.1,7.02,7.04
566635.59,6.92,2026-02-11,81436,7.06,6.91,7.05
428500.26,6.88,2026-02-12,62011,6.95,6.87,6.92
1079199.84,7.07,2026-02-23,153191,7.09,6.88,6.88
669705.92,7.05,2026-02-24,94698,7.13,7.01,7.08
602167.98,6.98,2026-02-25,86107,7.06,6.95,7.06
391665.95,7.07,2026-02-26,55648,7.07,6.98,7.01
