amount,close,date,volume,high,low,open
567438.92,3.62,2025-11-25,154734.0,3.74,3.61,3.63
483998.14,3.7,2025-11-26,132157.0,3.72,3.58,3.6
1197529.5,3.79,2025-11-27,314861.0,3.92,3.65,3.68
741261.79,3.75,2025-11-30,196789.0,3.84,3.73,3.8
487095.74,3.73,2025-12-01,131200.0,3.76,3.66,3.73
1999626.55,3.87,2025-12-02,514954.0,4.06,3.72,3.74
1105512.73,3.76,2025-12-03,290465.0,3.88,3.75,3.85
534626.21,3.76,2025-12-04,143106.0,3.77,3.69,3.76
647897.15,3.7,2025-12-07,174443.0,3.77,3.68,3.77
526781.65,3.66,2025-12-08,143646.0,3.71,3.64,3.69
752601.95,3.58,2025-12-09,209708.0,3.66,3.55,3.64
601430.82,3.48,2025-12-10,171426.0,3.59,3.47,3.58
456768.35,3.43,2025-12-11,131449.0,3.52,3.43,3.5
426495.57,3.49,2025-12-14,122945.0,3.51,3.4,3.43
263145.4,3.4,2025-12-15,76655.0,3.48,3.4,3.48
349849.65,3.4,2025-12-16,103302.0,3.43,3.35,3.42
337044.08,3.4,2025-12-17,98631.0,3.45,3.38,3.41
421308.34,3.47,2025-12-18,122402.0,3.48,3.38,3.38
291827.63,3.45,2025-12-21,84413.0,3.48,3.44,3.46
333475.59,3.39,2025-12-22,97870.0,3.45,3.38,3.45
254656.24,3.41,2025-12-23,74493.0,3.44,3.37,3.4
297462.53,3.46,2025-12-24,86590.0,3.47,3.4,3.4
345917.65,3.43,2025-12-25,100419.0,3.48,3.42,3.47
253542.07,3.41,2025-12-28,74268.0,3.44,3.39,3.43
185809.12,3.38,2025-12-29,54904.0,3.41,3.36,3.41
304853.01,3.38,2025-12-30,90476.0,3.39,3.34,3.39
275681.36,3.42,2026-01-04,80662.0,3.44,3.39,3.39
374181.89,3.46,2026-01-05,108748.0,3.47,3.41,3.44
497521.1,3.37,2026-01-06,146574.0,3.46,3.36,3.45
386401.58,3.41,2026-01-07,114343.0,3.41,3.35,3.35
539282.49,3.45,2026-01-08,157834.0,3.45,3.38,3.4
600795.0,3.46,2026-01-11,173467.0,3.5,3.44,3.45
587074.74,3.46,2026-01-12,169227.0,3.5,3.42,3.47
591434.17,3.4,2026-01-13,172351.0,3.48,3.37,3.45
397034.81,3.38,2026-01-14,117557.0,3.41,3.36,3.38
432520.22,3.35,2026-01-15,129119.0,3.4,3.31,3.38
310071.87,3.41,2026-01-18,91498.0,3.42,3.33,3.33
370732.82,3.42,2026-01-19,108599.0,3.45,3.38,3.4
257123.4,3.42,2026-01-20,75496.0,3.42,3.38,3.4
403246.7,3.46,2026-01-21,116882.0,3.47,3.41,3.42
474200.62,3.55,2026-01-22,135264.0,3.55,3.44,3.47
424338.63,3.51,2026-01-25,121304.0,3.57,3.47,3.56
597842.58,3.52,2026-01-26,168810.0,3.7,3.47,3.52
396698.75,3.51,2026-01-27,112588.0,3.55,3.5,3.52
375813.02,3.47,2026-01-28,107376.0,3.54,3.47,3.49
388563.55,3.49,2026-01-29,111591.0,3.52,3.44,3.46
382166.85,3.43,2026-02-01,109765.0,3.52,3.43,3.48
317437.34,3.51,2026-02-02,91068.0,3.51,3.44,3.47
316680.5,3.56,2026-02-03,89358.0,3.56,3.5,3.5
334180.07,3.51,2026-02-04,94394.0,3.57,3.51,3.56
268480.01,3.52,2026-02-05,76191.0,3.55,3.48,3.49
424171.67,3.56,2026-02-08,118926.0,3.59,3.55,3.56
436761.37,3.56,2026-02-09,122180.0,3.6,3.55,3.57
297124.02,3.55,2026-02-10,83510.0,3.59,3.53,3.56
313138.15,3.51,2026-02-11,88801.0,3.56,3.5,3.56
303509.67,3.47,2026-02-12,86784.0,3.53,3.46,3.5
405943.56,3.56,2026-02-23,114414.0,3.57,3.5,3.5
374347.75,3.56,2026-02-24,104573.0,3.61,3.55,3.57
638521.63,3.59,2026-02-25,178438.0,3.63,3.54,3.61
365513.35,3.58,2026-02-26,102431.0,3.6,3.55,3.59
