passed,score,level,trend_score,launch_score,capital_score,safety_score,dist_to_20ma,drawdown,latest_price,signal_desc,name,symbol,signals
True,63,潜力股,30,25,3,5,-1.8896736018324176,27.818643841112745,53.97,评分63分(潜力股) - 趋势30/启动25/资金3/安全5,兴业银锡,SZ000426,7条件策略
