passed,score,dist_to_20ma,break_desc,drawdown,latest_price,name,symbol
True,23.30549651178689,21.268452706396943,刚突破50MA（强势站上5MA）,2.8684037661484614,177.44,,SH688702
True,2.4646872284875236,2.333073951208842,刚突破50MA,6.370222333250072,37.48,,SH688249
